cruise,cast,niskin,depth_grp,group_id,date,latitude,longitude,par,fleco_afl,depth,mean_temp,mean_sal,mean_nitr,mean_ammon,mean_phos,mean_sil,PAR
EN608,12,14,"(13.5,15]","EN60812(13.5,15]",2018-02-02 09:30:24+00:00,40.3565,-70.88006,0.043692,0.9775,14.597,6.5903,32.9119,5.669646268536548,1.0466323371165207,0.6290253819287067,2.8031503978317804,NA
EN608,12,15,"(13.5,15]","EN60812(13.5,15]",2018-02-02 09:30:32+00:00,40.35648,-70.88006,0.047194,1.0155,14.732,6.5907,32.9116,NA,NA,NA,NA,NA
EN608,12,16,"(13.5,15]","EN60812(13.5,15]",2018-02-02 09:30:39+00:00,40.35646,-70.88006,0.05234,0.9346,14.576,6.5907,32.9118,NA,NA,NA,NA,NA
EN608,12,17,"(13.5,15]","EN60812(13.5,15]",2018-02-02 09:30:46+00:00,40.35644,-70.88006,0.044629,1.0392,14.952,6.591,32.9117,NA,NA,NA,NA,NA
EN608,12,18,"(3,4.5]","EN60812(3,4.5]",2018-02-02 09:32:47+00:00,40.35614,-70.88002,1.0809,0.9806,4.76,6.5909,32.9118,5.240423394475268,1.2175610622703184,0.5899538752766151,2.618039094423324,NA
EN608,12,19,"(3,4.5]","EN60812(3,4.5]",2018-02-02 09:32:54+00:00,40.35612,-70.87999,1.1269,1.1788,4.806,6.5915,32.9118,NA,NA,NA,NA,NA
EN608,12,20,"(3,4.5]","EN60812(3,4.5]",2018-02-02 09:32:59+00:00,40.35612,-70.87998,1.146,1.0174,4.71,6.5913,32.9118,NA,NA,NA,NA,NA
EN608,12,21,"(3,4.5]","EN60812(3,4.5]",2018-02-02 09:33:07+00:00,40.3561,-70.87996,1.1813,0.9775,4.758,6.5906,32.9119,NA,NA,NA,NA,NA
EN608,12,22,"(3,4.5]","EN60812(3,4.5]",2018-02-02 09:33:15+00:00,40.35608,-70.87994,1.1764,0.9508,4.717,6.5905,32.9119,NA,NA,NA,NA,NA
EN608,14,1,"(118,120]","EN60814(118,120]",2018-02-02 15:24:27+00:00,40.21386,-70.89621,1e-12,0.0936,120.295,12.1948,35.1274,NA,NA,NA,NA,NA
EN608,14,2,"(118,120]","EN60814(118,120]",2018-02-02 15:24:34+00:00,40.21383,-70.89626,1e-12,0.0662,119.81,12.2036,35.1277,NA,NA,NA,NA,NA
EN608,14,3,"(116,117]","EN60814(116,117]",2018-02-02 15:24:42+00:00,40.2138,-70.8963,1e-12,0.0662,118.593,12.2068,35.1278,NA,NA,NA,NA,NA
EN608,14,4,"(116,117]","EN60814(116,117]",2018-02-02 15:24:49+00:00,40.21376,-70.89636,1e-12,0.0612,117.206,12.2344,35.1259,NA,NA,NA,NA,NA
EN608,14,5,"(100,102]","EN60814(100,102]",2018-02-02 15:26:58+00:00,40.21336,-70.89682,1e-12,0.0562,103.931,12.223,35.0805,NA,NA,NA,NA,NA
EN608,14,6,"(100,102]","EN60814(100,102]",2018-02-02 15:27:05+00:00,40.21332,-70.89682,1e-12,0.0269,101.182,12.2482,35.0788,NA,NA,NA,NA,NA
EN608,14,7,"(97.5,99]","EN60814(97.5,99]",2018-02-02 15:27:11+00:00,40.2133,-70.89686,1e-12,0.0587,99.48,12.3996,35.0985,NA,NA,NA,NA,NA
EN608,14,8,"(97.5,99]","EN60814(97.5,99]",2018-02-02 15:27:19+00:00,40.2133,-70.89688,1e-12,0.0499,99.321,12.1555,35.0098,NA,NA,NA,NA,NA
EN608,14,9,"(76.5,78]","EN60814(76.5,78]",2018-02-02 15:29:27+00:00,40.21308,-70.89774,7.5343e-4,0.2636,78.719,11.1097,34.4925,NA,NA,NA,NA,NA
EN608,14,10,"(76.5,78]","EN60814(76.5,78]",2018-02-02 15:29:34+00:00,40.21308,-70.89778,9.6271e-4,0.3564,78.076,11.0603,34.4757,NA,NA,NA,NA,NA
EN608,14,11,"(76.5,78]","EN60814(76.5,78]",2018-02-02 15:29:41+00:00,40.21307,-70.89782,0.0015069,0.3372,77.174,10.9469,34.4378,NA,NA,NA,NA,NA
EN608,14,12,"(76.5,78]","EN60814(76.5,78]",2018-02-02 15:29:48+00:00,40.21306,-70.89788,7.9529e-4,0.3814,76.665,10.9027,34.4247,NA,NA,NA,NA,NA
EN608,14,13,"(66,67.5]","EN60814(66,67.5]",2018-02-02 15:31:47+00:00,40.21317,-70.89875,0.006498,0.4175,67.054,10.0538,34.083,NA,NA,NA,NA,NA
EN608,14,14,"(66,67.5]","EN60814(66,67.5]",2018-02-02 15:31:54+00:00,40.21318,-70.89878,0.0062572,0.4555,66.668,10.028,34.0771,NA,NA,NA,NA,NA
EN608,14,15,"(66,67.5]","EN60814(66,67.5]",2018-02-02 15:32:01+00:00,40.21318,-70.8988,0.0043947,0.5552,67.374,10.1362,34.1258,NA,NA,NA,NA,NA
EN608,14,16,"(66,67.5]","EN60814(66,67.5]",2018-02-02 15:32:08+00:00,40.21318,-70.89883,0.0074613,0.5695,65.906,10.0534,34.0881,NA,NA,NA,NA,NA
EN608,14,17,"(37.5,39]","EN60814(37.5,39]",2018-02-02 15:34:31+00:00,40.21264,-70.89941,0.59662,1.1607,39.928,8.2833,33.4151,NA,NA,NA,NA,NA
EN608,14,18,"(37.5,39]","EN60814(37.5,39]",2018-02-02 15:34:39+00:00,40.21262,-70.89945,0.59639,1.1264,40.491,8.2987,33.4208,NA,NA,NA,NA,NA
EN608,14,19,"(37.5,39]","EN60814(37.5,39]",2018-02-02 15:34:46+00:00,40.2126,-70.8995,0.67011,1.3289,39.931,8.3022,33.4222,NA,NA,NA,NA,NA
EN608,14,20,"(37.5,39]","EN60814(37.5,39]",2018-02-02 15:34:53+00:00,40.21257,-70.89952,0.65197,1.2629,40.2,8.2956,33.42,NA,NA,NA,NA,NA
EN608,14,21,"(4.5,6]","EN60814(4.5,6]",2018-02-02 15:39:35+00:00,40.2123,-70.90122,35.529,1.2261,6.902,8.2675,33.4102,NA,NA,NA,NA,NA
EN608,14,22,"(4.5,6]","EN60814(4.5,6]",2018-02-02 15:39:42+00:00,40.2123,-70.90126,40.575,1.132,6.882,8.2676,33.4099,NA,NA,NA,NA,NA
EN608,14,23,"(4.5,6]","EN60814(4.5,6]",2018-02-02 15:39:47+00:00,40.2123,-70.9013,42.913,1.2423,6.657,8.266,33.41,NA,NA,NA,NA,NA
EN608,14,24,"(4.5,6]","EN60814(4.5,6]",2018-02-02 15:39:54+00:00,40.21228,-70.90133,37.082,1.4112,6.834,8.2646,33.4098,NA,NA,NA,NA,NA
EN608,15,1,"(128,129]","EN60815(128,129]",2018-02-02 19:08:22+00:00,40.1237,-70.80062,1e-12,0.0281,128.747,12.9278,35.4316,13.981561168772236,0.9432914746309868,0.8782032687231718,7.1819111746065225,NA
EN608,15,2,"(128,129]","EN60815(128,129]",2018-02-02 19:08:31+00:00,40.12367,-70.8007,1e-12,0.0325,128.123,12.9276,35.4313,NA,NA,NA,NA,NA
EN608,15,3,"(88.5,90]","EN60815(88.5,90]",2018-02-02 19:11:22+00:00,40.1229,-70.80176,0.011325,0.0724,90.731,12.7399,35.1688,8.988327557055236,1.1225462408381213,0.5754637800943825,4.085943721864528,NA
EN608,15,4,"(88.5,90]","EN60815(88.5,90]",2018-02-02 19:11:30+00:00,40.12286,-70.8018,0.011991,0.0612,90.02,12.7255,35.1508,NA,NA,NA,NA,NA
EN608,15,5,"(58.5,60]","EN60815(58.5,60]",2018-02-02 19:13:54+00:00,40.12236,-70.80281,0.24476,0.7277,60.48,10.4891,34.3354,4.750607332640424,1.1602583091385295,0.39175007331964706,1.7283844945482905,NA
EN608,15,6,"(58.5,60]","EN60815(58.5,60]",2018-02-02 19:14:02+00:00,40.12234,-70.80284,0.25049,0.762,59.597,10.4815,34.3332,NA,NA,NA,NA,NA
EN608,15,7,"(58.5,60]","EN60815(58.5,60]",2018-02-02 19:14:09+00:00,40.12234,-70.80289,0.27224,0.7464,58.44,10.4697,34.3297,NA,NA,NA,NA,NA
EN608,15,8,"(40.5,42]","EN60815(40.5,42]",2018-02-02 19:15:58+00:00,40.1218,-70.80358,1.1855,0.8143,42.337,10.3966,34.2931,4.71587399906311,0.6494312021602744,0.4199540085850642,1.7339862121204856,NA
EN608,15,9,"(40.5,42]","EN60815(40.5,42]",2018-02-02 19:16:05+00:00,40.12178,-70.80362,1.3352,0.8243,41.243,10.3985,34.2935,NA,NA,NA,NA,NA
EN608,15,10,"(40.5,42]","EN60815(40.5,42]",2018-02-02 19:16:12+00:00,40.12174,-70.80369,1.281,0.9452,42.288,10.3986,34.2936,NA,NA,NA,NA,NA
EN608,15,11,"(33,34.5]","EN60815(33,34.5]",2018-02-02 19:17:58+00:00,40.121339999999996,-70.80432,3.0851,0.9551,34.152,10.0572,34.1579,4.492769374624878,0.8529294408462427,0.41503772629109237,1.7230374005021036,NA
EN608,15,12,"(33,34.5]","EN60815(33,34.5]",2018-02-02 19:18:04+00:00,40.12132,-70.80435,2.7577,0.9289,34.838,10.1937,34.2157,NA,NA,NA,NA,NA
EN608,15,13,"(33,34.5]","EN60815(33,34.5]",2018-02-02 19:18:11+00:00,40.12131,-70.80436,2.7724,0.9252,34.955,10.1973,34.2154,NA,NA,NA,NA,NA
EN608,15,14,"(33,34.5]","EN60815(33,34.5]",2018-02-02 19:18:18+00:00,40.12128,-70.80442,2.6929,0.9358,35.221,10.2148,34.2227,NA,NA,NA,NA,NA
EN608,15,15,"(13.5,15]","EN60815(13.5,15]",2018-02-02 19:21:06+00:00,40.12068,-70.80541,27.658,1.3183,14.387,8.5664,33.5774,4.396175213362417,0.9903091182263009,0.4574730050390594,1.783383176166209,NA
EN608,15,16,"(13.5,15]","EN60815(13.5,15]",2018-02-02 19:21:14+00:00,40.12064,-70.80546,29.213,1.309,14.492,8.5437,33.5693,NA,NA,NA,NA,NA
EN608,15,17,"(13.5,15]","EN60815(13.5,15]",2018-02-02 19:21:21+00:00,40.12062,-70.8055,24.337,1.3052,15.113,8.5252,33.5632,NA,NA,NA,NA,NA
EN608,15,18,"(13.5,15]","EN60815(13.5,15]",2018-02-02 19:21:30+00:00,40.12058,-70.80556,23.976,1.4971,15.082,8.5182,33.5615,NA,NA,NA,NA,NA
EN608,15,19,"(4.5,6]","EN60815(4.5,6]",2018-02-02 19:23:19+00:00,40.12008,-70.80616,97.924,1.3451,6.252,8.5081,33.559,4.4080910285312775,0.8259922492030942,0.4678230730263685,1.8134287522352568,NA
EN608,15,20,"(4.5,6]","EN60815(4.5,6]",2018-02-02 19:23:26+00:00,40.12004,-70.8062,85.686,1.2946,6.707,8.5061,33.5587,NA,NA,NA,NA,NA
EN608,15,21,"(4.5,6]","EN60815(4.5,6]",2018-02-02 19:23:33+00:00,40.12001,-70.80623,81.355,1.3526,6.7,8.5113,33.56,NA,NA,NA,NA,NA
EN608,15,22,"(4.5,6]","EN60815(4.5,6]",2018-02-02 19:23:39+00:00,40.11998,-70.80627,76.053,1.2872,6.442,8.5091,33.5599,NA,NA,NA,NA,NA
EN608,15,23,"(4.5,6]","EN60815(4.5,6]",2018-02-02 19:23:45+00:00,40.11996,-70.80632,84.233,1.2834,6.165,8.505,33.5591,NA,NA,NA,NA,NA
EN608,15,24,"(4.5,6]","EN60815(4.5,6]",2018-02-02 19:23:53+00:00,40.11992,-70.80636,95.035,1.1669,5.714,8.5077,33.5594,NA,NA,NA,NA,NA
EN608,16,1,"(34.5,36]","EN60816(34.5,36]",2018-02-03 00:34:21+00:00,40.09466,-70.66817,1e-12,0.372,36.232,10.5444,34.2866,NA,NA,NA,NA,NA
EN608,16,2,"(34.5,36]","EN60816(34.5,36]",2018-02-03 00:34:29+00:00,40.09464,-70.66822,1e-12,0.3296,36.084,10.5202,34.274,NA,NA,NA,NA,NA
EN608,16,3,"(4.5,6]","EN60816(4.5,6]",2018-02-03 00:37:41+00:00,40.09432,-70.66957,0.73217,1.3333,5.689,8.8167,33.73,NA,NA,NA,NA,NA
EN608,16,4,"(4.5,6]","EN60816(4.5,6]",2018-02-03 00:37:48+00:00,40.0943,-70.66964,0.72189,1.2871,5.91,8.8354,33.7322,NA,NA,NA,NA,NA
EN608,17,1,"(84,85.5]","EN60817(84,85.5]",2018-02-03 13:01:19+00:00,39.7713,-70.67842,0.086013,0.372,85.096,13.008,35.3339,NA,NA,NA,NA,NA
EN608,17,2,"(84,85.5]","EN60817(84,85.5]",2018-02-03 13:01:31+00:00,39.77126,-70.67848,0.088026,0.4281,85.472,12.9729,35.3231,NA,NA,NA,NA,NA
EN608,17,3,"(84,85.5]","EN60817(84,85.5]",2018-02-03 13:01:41+00:00,39.77124,-70.67849,0.086855,0.3671,85.744,13.2064,35.3902,NA,NA,NA,NA,NA
EN608,17,4,"(7.5,9]","EN60817(7.5,9]",2018-02-03 13:05:56+00:00,39.7706,-70.67977,25.985,0.5932,8.153,12.3344,35.1497,NA,NA,NA,NA,NA
EN608,17,5,"(7.5,9]","EN60817(7.5,9]",2018-02-03 13:06:04+00:00,39.77059,-70.6798,23.048,0.7421,8.43,12.3257,35.1488,NA,NA,NA,NA,NA
EN608,17,6,"(7.5,9]","EN60817(7.5,9]",2018-02-03 13:06:14+00:00,39.77057,-70.67983,21.453,0.6779,8.689,12.3337,35.1489,NA,NA,NA,NA,NA
EN608,18,1,"(150,152]","EN60818(150,152]",2018-02-03 16:01:29+00:00,39.76962,-71.10559,0.0038521,0.3047,151.604,12.2757,35.1507,NA,NA,NA,NA,NA
EN608,18,2,"(150,152]","EN60818(150,152]",2018-02-03 16:01:38+00:00,39.7696,-71.10562,0.0039722,0.3453,151.373,12.2655,35.147,NA,NA,NA,NA,NA
EN608,18,3,"(150,152]","EN60818(150,152]",2018-02-03 16:01:48+00:00,39.76958,-71.10564,0.0031917,0.3303,152.638,12.2425,35.1394,NA,NA,NA,NA,NA
EN608,18,4,"(4.5,6]","EN60818(4.5,6]",2018-02-03 16:07:41+00:00,39.7691,-71.10666,178.16,0.3975,6.305,11.9612,35.0582,NA,NA,NA,NA,NA
EN608,18,5,"(4.5,6]","EN60818(4.5,6]",2018-02-03 16:07:50+00:00,39.76908,-71.10668,203.13,0.3826,5.268,11.9635,35.0583,NA,NA,NA,NA,NA
EN608,18,6,"(4.5,6]","EN60818(4.5,6]",2018-02-03 16:08:00+00:00,39.76906,-71.10669,178.84,0.4038,6.022,11.9611,35.0583,NA,NA,NA,NA,NA
EN608,19,1,"(496,498]","EN60819(496,498]",2018-02-03 17:57:55+00:00,39.76652,-70.88725,1e-12,0.002,497.705,6.6739,35.0923,19.723462912268893,1.2087452540961972,1.3299837363692113,11.89652038218698,NA
EN608,19,2,"(496,498]","EN60819(496,498]",2018-02-03 17:58:03+00:00,39.7665,-70.88728,1e-12,-0.0142,498.118,6.6728,35.0924,NA,NA,NA,NA,NA
EN608,19,3,"(298,300]","EN60819(298,300]",2018-02-03 18:03:22+00:00,39.7656,-70.88762,1e-12,-0.0142,300.111,9.5833,35.2602,23.850898464376165,1.1744615556412805,1.5550977150931828,12.944550815239538,NA
EN608,19,4,"(298,300]","EN60819(298,300]",2018-02-03 18:03:30+00:00,39.76558,-70.88762,1e-12,1e-4,300.604,9.5799,35.2599,NA,NA,NA,NA,NA
EN608,19,5,"(168,170]","EN60819(168,170]",2018-02-03 18:07:26+00:00,39.76484,-70.8878,1e-12,-0.0024,169.368,13.5401,35.6392,14.080004913432454,1.113093887998521,0.8809707833424248,5.7401970752114195,NA
EN608,19,6,"(168,170]","EN60819(168,170]",2018-02-03 18:07:33+00:00,39.76482,-70.88782,1e-12,-0.0142,169.547,13.5395,35.6407,NA,NA,NA,NA,NA
EN608,19,7,"(97.5,99]","EN60819(97.5,99]",2018-02-03 18:10:17+00:00,39.76454,-70.88838,0.020132,0.1664,99.576,12.14,35.0615,6.763085910274752,0.7291397264614246,0.5402472179737356,2.981201107190056,NA
EN608,19,8,"(97.5,99]","EN60819(97.5,99]",2018-02-03 18:10:24+00:00,39.76454,-70.8884,0.019766,0.1309,99.163,12.139,35.061,NA,NA,NA,NA,NA
EN608,19,9,"(63,64.5]","EN60819(63,64.5]",2018-02-03 18:12:45+00:00,39.76432,-70.88898,0.24172,0.724,64.658,10.8587,34.5494,5.533156707384175,1.081735596979458,0.4867599282738253,2.100144052391941,NA
EN608,19,10,"(63,64.5]","EN60819(63,64.5]",2018-02-03 18:12:51+00:00,39.76429,-70.889,0.23335,0.7184,64.93,10.8615,34.5503,NA,NA,NA,NA,NA
EN608,19,11,"(52.5,54]","EN60819(52.5,54]",2018-02-03 18:14:30+00:00,39.76402,-70.88918,0.60257,1.0772,54.634,10.0327,34.2532,4.403603958035289,1.088359507841791,0.5005796107800222,1.7874536855179477,NA
EN608,19,12,"(52.5,54]","EN60819(52.5,54]",2018-02-03 18:14:38+00:00,39.76398,-70.8892,0.61002,0.9763,54.38,10.0296,34.252,NA,NA,NA,NA,NA
EN608,19,13,"(52.5,54]","EN60819(52.5,54]",2018-02-03 18:14:45+00:00,39.76394,-70.88922,0.61339,0.9246,54.332,10.0337,34.2538,NA,NA,NA,NA,NA
EN608,19,14,"(52.5,54]","EN60819(52.5,54]",2018-02-03 18:14:52+00:00,39.76392,-70.88922,0.62342,1.0093,54.129,10.0313,34.2524,NA,NA,NA,NA,NA
EN608,19,15,"(22.5,24]","EN60819(22.5,24]",2018-02-03 18:17:18+00:00,39.76352,-70.8898,14.291,1.3208,24.829,9.9033,34.2141,3.7223146619713146,0.8004741511327029,0.517982173935974,1.710421374715927,NA
EN608,19,16,"(22.5,24]","EN60819(22.5,24]",2018-02-03 18:17:26+00:00,39.7635,-70.88984,13.857,1.2261,25.261,9.9065,34.2153,NA,NA,NA,NA,NA
EN608,19,17,"(22.5,24]","EN60819(22.5,24]",2018-02-03 18:17:33+00:00,39.76348,-70.88985,14.621,1.2074,24.89,9.9001,34.2134,NA,NA,NA,NA,NA
EN608,19,18,"(1.5,3]","EN60819(1.5,3]",2018-02-03 18:20:11+00:00,39.7632,-70.88985,532.57,1.165,4.273,9.8788,34.2109,4.574374919908696,1.1888275267979131,0.455590337716008,1.7265544931626078,NA
EN608,19,19,"(1.5,3]","EN60819(1.5,3]",2018-02-03 18:20:18+00:00,39.76318,-70.88984,948.39,1.104,3.737,9.8796,34.2109,NA,NA,NA,NA,NA
EN608,19,20,"(1.5,3]","EN60819(1.5,3]",2018-02-03 18:20:24+00:00,39.76316,-70.88982,812.54,0.9719,3.991,9.8852,34.2109,NA,NA,NA,NA,NA
EN608,19,21,"(1.5,3]","EN60819(1.5,3]",2018-02-03 18:20:30+00:00,39.76316,-70.8898,735.49,0.9134,4.054,9.8863,34.2108,NA,NA,NA,NA,NA
EN608,19,22,"(1.5,3]","EN60819(1.5,3]",2018-02-03 18:20:37+00:00,39.76314,-70.8898,731.43,0.8324,4.17,9.8859,34.2109,NA,NA,NA,NA,NA
EN608,19,23,"(1.5,3]","EN60819(1.5,3]",2018-02-03 18:20:43+00:00,39.76314,-70.88978,678.19,0.7707,3.956,9.8829,34.2108,NA,NA,NA,NA,NA
EN608,19,24,"(1.5,3]","EN60819(1.5,3]",2018-02-03 18:20:50+00:00,39.76312,-70.88978,573.61,0.8754,4.141,9.8837,34.2113,NA,NA,NA,NA,NA
EN608,20,1,"(460,462]","EN60820(460,462]",2018-02-03 21:20:22+00:00,39.92668,-70.768,1e-12,-0.0142,463.516,7.1481,35.1105,NA,NA,NA,NA,NA
EN608,20,2,"(460,462]","EN60820(460,462]",2018-02-03 21:20:32+00:00,39.92664,-70.76796,1e-12,-0.0142,462.935,7.154,35.1107,NA,NA,NA,NA,NA
EN608,20,3,"(460,462]","EN60820(460,462]",2018-02-03 21:20:38+00:00,39.92662,-70.76793,1e-12,-0.0142,462.686,7.1609,35.1106,NA,NA,NA,NA,NA
EN608,20,4,"(460,462]","EN60820(460,462]",2018-02-03 21:20:45+00:00,39.92658,-70.76792,1e-12,-0.0142,462.996,7.1469,35.1103,NA,NA,NA,NA,NA
EN608,20,5,"(460,462]","EN60820(460,462]",2018-02-03 21:20:51+00:00,39.92656,-70.7679,1e-12,-0.0142,462.643,7.1481,35.1103,NA,NA,NA,NA,NA
EN608,20,6,"(460,462]","EN60820(460,462]",2018-02-03 21:21:01+00:00,39.92652,-70.76787,1e-12,-0.0142,462.274,7.1768,35.1104,NA,NA,NA,NA,NA
EN608,20,7,"(4.5,6]","EN60820(4.5,6]",2018-02-03 21:32:29+00:00,39.92304,-70.77047,28.741,1.5475,5.075,8.7048,33.8141,NA,NA,NA,NA,NA
EN608,21,1,"(454,456]","EN60821(454,456]",2018-02-03 22:50:27+00:00,39.9304,-70.8875,1e-12,-0.0142,456.167,7.1001,35.1094,22.156513884303585,1.1500128320219671,1.512487474289331,13.193810390919833,NA
EN608,21,2,"(454,456]","EN60821(454,456]",2018-02-03 22:50:35+00:00,39.93038,-70.8875,1e-12,-0.0142,456.418,7.1041,35.1092,NA,NA,NA,NA,NA
EN608,21,3,"(297,298]","EN60821(297,298]",2018-02-03 22:56:36+00:00,39.9292,-70.88688,1e-12,-0.0142,298.193,9.9854,35.2895,22.71049026081215,0.9839055288588476,1.536288038605559,12.00132994804381,NA
EN608,21,4,"(297,298]","EN60821(297,298]",2018-02-03 22:56:42+00:00,39.92918,-70.88684,1e-12,-0.0142,298.084,9.9878,35.2899,NA,NA,NA,NA,NA
EN608,21,5,"(159,160]","EN60821(159,160]",2018-02-03 23:07:06+00:00,39.92689,-70.8864,1e-12,7e-4,159.789,13.7562,35.6412,13.248167161879609,0.8279888577916247,0.8532374347344551,5.433311869134652,NA
EN608,21,6,"(159,160]","EN60821(159,160]",2018-02-03 23:07:15+00:00,39.92688,-70.8864,1e-12,-0.0142,160.04,13.7479,35.6425,NA,NA,NA,NA,NA
EN608,21,7,"(159,160]","EN60821(159,160]",2018-02-03 23:07:23+00:00,39.92686,-70.8864,1e-12,-0.0018,160.258,13.6812,35.6313,NA,NA,NA,NA,NA
EN608,21,8,"(97.5,99]","EN60821(97.5,99]",2018-02-03 23:10:44+00:00,39.92622,-70.88645,1e-12,0.1004,98.968,12.4596,35.0142,NA,NA,NA,NA,NA
EN608,21,9,"(97.5,99]","EN60821(97.5,99]",2018-02-03 23:10:51+00:00,39.92619,-70.88644,1e-12,0.1004,99.487,12.4832,35.023,7.470295201936833,0.9930770977451547,0.564815542429197,3.2639907744764227,NA
EN608,21,10,"(63,64.5]","EN60821(63,64.5]",2018-02-03 23:13:37+00:00,39.92551,-70.88635,1e-12,0.8417,64.432,10.0851,34.2105,NA,NA,NA,NA,NA
EN608,21,11,"(63,64.5]","EN60821(63,64.5]",2018-02-03 23:13:44+00:00,39.92548,-70.88634,1e-12,0.7844,64.781,10.1016,34.216,4.044535783720333,1.137784073506891,0.4437653604767682,1.5325375517454702,NA
EN608,21,12,"(28.5,30]","EN60821(28.5,30]",2018-02-03 23:16:18+00:00,39.92486,-70.88626,1e-12,1.1028,30.887,9.5019,34.0276,NA,NA,NA,NA,NA
EN608,21,13,"(28.5,30]","EN60821(28.5,30]",2018-02-03 23:16:25+00:00,39.92484,-70.88626,1e-12,1.1707,30.549,9.4995,34.027,NA,NA,NA,NA,NA
EN608,21,14,"(28.5,30]","EN60821(28.5,30]",2018-02-03 23:16:31+00:00,39.92482,-70.88626,1e-12,1.2236,30.552,9.4958,34.0266,4.632309801547999,0.694491577335375,0.4921342492484574,1.7494443216353717,NA
EN608,21,15,"(28.5,30]","EN60821(28.5,30]",2018-02-03 23:16:38+00:00,39.9248,-70.88626,1e-12,1.1713,30.794,9.4793,34.0236,NA,NA,NA,NA,NA
EN608,21,16,"(13.5,15]","EN60821(13.5,15]",2018-02-03 23:18:35+00:00,39.92439,-70.88626,0.067079,1.0018,14.54,9.476,34.023,4.570559223799568,0.7859525003960499,0.49136648910922426,1.7509646961906746,NA
EN608,21,17,"(13.5,15]","EN60821(13.5,15]",2018-02-03 23:18:42+00:00,39.92436,-70.88625,0.067141,1.1532,14.706,9.4678,34.0215,NA,NA,NA,NA,NA
EN608,21,18,"(13.5,15]","EN60821(13.5,15]",2018-02-03 23:18:49+00:00,39.92432,-70.88622,0.062549,1.0642,14.468,9.4715,34.022,NA,NA,NA,NA,NA
EN608,21,19,"(4.5,6]","EN60821(4.5,6]",2018-02-03 23:20:44+00:00,39.9239,-70.88616,1.2564,1.2585,5.186,9.4602,34.0221,4.387594548989399,0.8983042192533134,0.47089288539633994,1.6445384773194613,NA
EN608,21,20,"(4.5,6]","EN60821(4.5,6]",2018-02-03 23:20:51+00:00,39.92387,-70.88616,1.2959,1.2504,5.108,9.4492,34.0233,NA,NA,NA,NA,NA
EN608,21,21,"(4.5,6]","EN60821(4.5,6]",2018-02-03 23:20:58+00:00,39.92384,-70.88616,1.1789,1.3669,5.341,9.4537,34.0228,NA,NA,NA,NA,NA
EN608,21,22,"(4.5,6]","EN60821(4.5,6]",2018-02-03 23:21:06+00:00,39.92382,-70.88616,1.244,1.0623,4.281,9.456,34.0226,NA,NA,NA,NA,NA
EN608,21,23,"(4.5,6]","EN60821(4.5,6]",2018-02-03 23:21:12+00:00,39.92378,-70.88616,1.0148,1.1775,5.051,9.4544,34.0231,NA,NA,NA,NA,NA
EN608,21,24,"(4.5,6]","EN60821(4.5,6]",2018-02-03 23:21:19+00:00,39.92376,-70.88616,0.70587,1.1003,5.751,9.452,34.0239,NA,NA,NA,NA,NA
EN608,22,1,"(146,147]","EN60822(146,147]",2018-02-04 03:20:45+00:00,40.0841,-70.85508,1e-12,0.0163,146.936,13.0618,35.522,14.672242214152085,0.9230165020858634,0.9701928959443069,7.145760409924316,NA
EN608,22,2,"(146,147]","EN60822(146,147]",2018-02-04 03:20:54+00:00,40.08408,-70.85504,1e-12,0.0163,147.107,13.0704,35.5248,NA,NA,NA,NA,NA
EN608,22,3,"(128,129]","EN60822(128,129]",2018-02-04 03:23:32+00:00,40.08362,-70.85428,1e-12,0.0163,130.533,12.9809,35.272,9.031339642713032,0.992058034535565,0.64082379621328,3.959562133527566,NA
EN608,22,4,"(128,129]","EN60822(128,129]",2018-02-04 03:23:39+00:00,40.0836,-70.85424,1e-12,0.0244,129.461,12.7882,35.2189,NA,NA,NA,NA,NA
EN608,22,5,"(99,100]","EN60822(99,100]",2018-02-04 03:26:37+00:00,40.08298,-70.85335,1e-12,0.0487,100.143,12.6406,35.0921,7.149852903415136,1.126319612399007,0.5484366594588894,3.1324783754427092,NA
EN608,22,6,"(99,100]","EN60822(99,100]",2018-02-04 03:26:51+00:00,40.08295,-70.85329,1e-12,0.0842,100.75,12.6742,35.1155,NA,NA,NA,NA,NA
EN608,22,7,"(99,100]","EN60822(99,100]",2018-02-04 03:26:58+00:00,40.08292,-70.85324,1e-12,0.0468,100.877,12.6673,35.1169,NA,NA,NA,NA,NA
EN608,22,8,"(79.5,81]","EN60822(79.5,81]",2018-02-04 03:29:28+00:00,40.08244,-70.85259,1e-12,0.7551,80.987,10.4403,34.3152,4.759622721103408,1.2004564608966573,0.4683336849322294,1.6805206751283002,NA
EN608,22,9,"(79.5,81]","EN60822(79.5,81]",2018-02-04 03:29:36+00:00,40.08242,-70.85255,1e-12,0.6094,81.264,10.4409,34.3152,NA,NA,NA,NA,NA
EN608,22,10,"(58.5,60]","EN60822(58.5,60]",2018-02-04 03:35:21+00:00,40.08139,-70.8508,1e-12,0.7882,59.169,10.2267,34.2298,4.685420380763729,0.9026352378940696,0.4706369653499289,1.639723957894335,NA
EN608,22,11,"(58.5,60]","EN60822(58.5,60]",2018-02-04 03:35:30+00:00,40.08137,-70.85075,1e-12,0.6231,59.467,10.2295,34.2304,NA,NA,NA,NA,NA
