cruise,cast,niskin,mean_nitr,mean_ammon,mean_phos,mean_sil,sd_nitr,sd_phos,sd_ammon,sd_sil,date,latitude,longitude,depth_grp,depth
EN617,5,2,3.041496992,0.547054954,0.706839403,9.700209111500001,0.014737779748785382,0.006600584415508114,0.016550600717421947,0.014283272015935098,2018-07-21T06:47:55Z,40.86422,-70.8848,"(49.5,51]",51.624
EN617,5,4,2.286209274,0.306520095,0.597676018,6.826168993,0.04280974077098237,0.003300292207754018,0.02922765634536838,0.009888418815990561,2018-07-21T06:51:04Z,40.86436,-70.88554,"(28.5,30]",30.186
EN617,5,6,0.2377022445,0,0.413316951,4.6521226065,0.007719789493236234,7.333984255246436e-4,0,0.0029299018975940784,2018-07-21T06:53:47Z,40.86447,-70.8862,"(24,25.5]",25.187
EN617,5,10,0,0,0.1962866575,2.4617611615,0,0.006233885202745753,0,0.013917034543901374,2018-07-21T06:57:26Z,40.8647,-70.88704,"(13.5,15]",14.252
EN617,5,12,0,0,0.162837544,2.18259237,0,0.007333982841032679,0,0.007324755097537988,2018-07-21T07:00:13Z,40.86487,-70.88765,"(7.5,9]",10.082
EN617,5,16,0,0,0.0819373625,1.628657263,0,0.011734372687073662,0,0.006226041267222038,2018-07-21T07:03:24Z,40.865,-70.88841,"(0,1.5]",1.636
EN617,8,2,6.6025644435,0,0.7223971305000001,9.7056474645,0.006316191017862277,0.002200194569467091,0,0.0021974269535247463,2018-07-21T14:57:28Z,40.6996,-70.8799,"(58.5,60]",59.722
EN617,8,4,3.0179252654999997,0,0.5266290634999999,4.621046303,0.004561693630751813,0.0011000976382870048,0,0.005859803795188157,2018-07-21T15:02:02Z,40.70028,-70.87915,"(43.5,45]",44.212
EN617,8,7,0.677376961,0,0.463620269,5.14934346,0.004912593249595179,0.001466796851049248,0,0.005859803795188157,2018-07-21T15:04:49Z,40.70066,-70.87851,"(22.5,24]",24.661
EN617,8,10,0,0,0.276408952,3.1324913745,0,7.333984255246436e-4,0,0.019044363395020827,2018-07-21T15:08:08Z,40.70112,-70.87778,"(16.5,18]",18.731
EN617,8,13,0,0,0.1706164075,2.112152749,0,0.012467771112598286,0,0.03369387288299028,2018-07-21T15:10:36Z,40.70146,-70.87723,"(10.5,12]",12.476
EN617,8,16,0,0,0.10371818099999999,2.076415,0,0.014667965682065387,0,7.324749440683899e-4,2018-07-21T15:13:12Z,40.7019,-70.87668,"(1.5,3]",2.269
EN617,9,1,7.1898726,0,0.7446965395,10.214262965,0.008070689112079895,0.002933592994991735,0,0.0476109067197845,2018-07-21T17:28:46Z,40.51833,-70.88108,"(70.5,72]",72.122
EN617,9,3,6.4656003105,0,0.707876585,8.6904882225,0.011930583505144346,7.333984255246436e-4,0,0.00805723074871416,2018-07-21T17:31:42Z,40.51916,-70.88112,"(45,46.5]",46.613
EN617,9,5,1.63612589,0,0.40657526899999996,3.731487121,7.017992376870473e-4,0.008800779692081926,0,0.006226041267221881,2018-07-21T17:33:28Z,40.51965,-70.88118,"(34.5,36]",35.5
EN617,9,7,0,0,0.1791731575,2.089881398,0,0.017968258596926197,0,0.002197426246418849,2018-07-21T17:35:45Z,40.5203,-70.88122,"(18,19.5]",20.184
EN617,9,9,0,0,0.104236772,1.895136564,0,0.0022001952765738817,0,0.015381985139144837,2018-07-21T17:37:33Z,40.52082,-70.88122,"(13.5,15]",14.776
EN617,9,11,0,0,0.064305272,1.8436016945,0,0.0058671859899834455,0,0.027467830908661558,2018-07-21T17:39:41Z,40.52142,-70.88128,"(3,4.5]",4.436
EN617,12,1,7.528561079999999,0,0.694911812,8.6899702845,0.045616937721730554,0.007333982841032679,0,0.0014649505952442474,2018-07-22T02:14:34Z,40.36728,-70.88918,"(87,88.5]",88.937
EN617,12,3,7.319641153,0,0.77088538,10.07001712,0.009825186499190045,0.00550048748432787,0,0.015015751909751051,2018-07-22T02:16:03Z,40.36758,-70.88932,"(73.5,75]",74.651
EN617,12,5,6.4933901345,0,0.729138812,8.652678720499999,0.007719789493236371,0.008800779692081966,0,0.0029299018975940784,2018-07-22T02:18:05Z,40.36806,-70.88951,"(49.5,51]",50.324
EN617,12,7,5.5758584885,0.150937548,0.676606495,6.964038659,0.023985100908720858,0.012203093266225576,0.017847652343006684,0.03815658217097761,2018-07-22T02:20:06Z,40.36836,-70.88934,"(39,40.5]",40.455
EN617,12,10,1.114622991,0,0.412156394,3.6336612959999997,0.013756161387220316,0.005742631958904554,0,0.001766508302895932,2018-07-22T02:22:04Z,40.3687,-70.88926,"(27,28.5]",28.669
EN617,12,14,0.581629182,0,0.369011944,3.3056449825,0.007054440903012659,7.178293484164694e-4,0,0.004239620634057076,2018-07-22T02:24:14Z,40.3691,-70.88928,"(19.5,21]",20.206
EN617,12,16,0.059110684499999996,0,0.161157211,1.7629940025000002,0.008818052189425985,0.005383717284696319,0,0.046989124392563635,2018-07-22T02:25:50Z,40.36936,-70.88922,"(13.5,15]",14.386
EN617,12,20,0.059360097,0,0.1406001495,1.5468979539999999,0.006348997236975455,0.0021534873381426076,0,0.03533016888634427,2018-07-22T02:27:54Z,40.36966,-70.88926,"(3,4.5]",4.752
EN617,13,2,10.304713245,0,0.758327159,7.2935539044999995,0.0028217732499357857,0.00861394793835683,0,0.006712732258111068,2018-07-22T05:09:11Z,40.23676,-70.89156,"(122,123]",123.384
EN617,13,3,8.853633235,0,0.6862505480000001,6.561825205,0.002116332412324522,0.002871315979452277,0,0.006359429890424728,2018-07-22T05:10:56Z,40.23722,-70.8915,"(110,111]",111.605
EN617,13,5,7.690873695662347,0.013629812026309637,0.675083749358466,6.7716757027718995,8.881784197001252e-16,0.0028713160724223186,0.019275465020203005,0.016251877756482302,2018-07-22T05:13:05Z,40.23786,-70.89132,"(79.5,81]",81.11
EN617,13,7,6.802467543633897,0.01842548662815932,0.6527501516353287,6.308255853711105,0.014814327125761625,0.00143565803621112,0.02605757308286702,0.003886318593941638,2018-07-22T05:15:19Z,40.23852,-70.89093,"(54,55.5]",55.346
EN617,13,10,5.5588984605,0,0.6090981195,5.057396994,0.011287106434769328,0.011485264624915868,0,0.002826413284633491,2018-07-22T05:17:07Z,40.239,-70.8905,"(37.5,39]",38.675
EN617,13,13,3.961413507206027,0.03432693399218723,0.5395594177203379,3.7278441982130257,0.013050716753646757,0.017945725452639512,0.0485456156064372,0.019078291279348746,2018-07-22T05:18:53Z,40.23948,-70.89012,"(31.5,33]",31.986
EN617,13,15,0.10674840905900519,0.04038462822610263,0.08070550086315495,1.3240567116022677,0.018341547869990184,7.178290181055797e-4,0.057112488948749644,0.012718860852899165,2018-07-22T05:20:42Z,40.24,-70.88962,"(19.5,21]",21.584
EN617,13,18,0.06285186701604978,0.031045682948816395,0.07816759203098027,1.3845136406980694,0.00564355319076621,0.0014356580362111593,0.043905225879351285,0.014838670995049078,2018-07-22T05:23:45Z,40.24099,-70.88912,"(1.5,3]",3.433
EN617,14,1,11.367707915,0,0.772539449,6.465393905,0.03597765666638164,0,0,0.03815658217097823,2018-07-22T09:06:02Z,40.1408,-70.75892,"(128,129]",128.339
EN617,14,3,9.674448689,0,0.6558656860000001,4.448081085,0.004585386657668355,0.004207917501522366,0,0.014485369497960008,2018-07-22T09:08:52Z,40.14136,-70.75928,"(108,110]",109.217
EN617,14,5,8.283227601071545,0.019939910186638172,0.6235642000653199,4.473562931068265,0.0017636103721145539,0.003948059599580796,0.028199291418445134,0.013072162543257666,2018-07-22T09:12:04Z,40.142,-70.75862,"(79.5,81]",80.449
EN617,14,7,6.261243133000001,0,0.5512337985,4.606718068,0.005643553570938084,0.011485264624915947,0,0.002826413284633491,2018-07-22T09:14:52Z,40.14249,-70.75835,"(60,61.5]",61.184
EN617,14,10,0.6377469204999999,0.054266843999999995,0.2484612745,2.2161711485,0.020810602997339736,0.006819375274422477,0.003926483345755843,0.027910833307074674,2018-07-22T09:18:00Z,40.14332,-70.75908,"(37.5,39]",38.583
EN617,14,13,0.05536950189509148,0.023725969082835294,0.12181962394438484,1.6778046934190245,0.0035272207442288823,0.017227896434533922,0.03355358725739042,0.011305654091466099,2018-07-22T09:20:38Z,40.14404,-70.7594,"(28.5,30]",29.787
EN617,14,15,0.213496818,0.106262053,0.089334391,1.356533574,NA,0.021534870552998877,0.0653224098947147,0.0021198099634751185,2018-07-22T09:23:08Z,40.14476,-70.75983,"(16.5,18]",17.972
EN617,14,17,0,0,0.1021630715,0.9160955855,0,0.003866872122781473,0,0.020691124578736213,2018-07-22T09:26:08Z,40.14539,-70.75942,"(4.5,6]",6.779
EN617,17,1,11.457265315,0,0.8063674085,6.491470257,0.02553443904144458,0.002812270441902828,0,0.009438056850199428,2018-07-22T18:25:40Z,40.09799,-70.87382,"(142,144]",144.515
EN617,17,3,8.692756194000001,0,0.64728136,4.188268888,0.015604378707109293,0.008436812032815324,0,0.036663220732372714,2018-07-22T18:28:32Z,40.09774,-70.8732,"(97.5,99]",99.58
EN617,17,5,6.410230608999999,0,0.6144698625,4.457527579,0.017732249687889935,0.009842946900213395,0,0.02831417055059766,2018-07-22T18:31:56Z,40.09717,-70.87218,"(55.5,57]",57.401
EN617,17,7,2.5122326205,0,0.466569552,3.4523635805,0.026243728661264624,0.005976074777431943,0,0.023958144584008245,2018-07-22T18:33:34Z,40.09692,-70.87189,"(40.5,42]",42.415
EN617,17,10,0,0,0.267960563,2.1314815745,0,0.03163804476950418,0,0.008712052640285666,2018-07-22T18:34:51Z,40.09676,-70.87157,"(28.5,30]",30.053
EN617,17,13,0,0,0.11036594599999999,1.1781671994999998,0,0.008436812032815353,0,0.007986047723264908,2018-07-22T18:36:14Z,40.0966,-70.87122,"(19.5,21]",21.917
EN617,17,15,0,0,0.105394507,1.1430018605,0,0.008436812032815363,0,0.009801059308709573,2018-07-22T18:37:04Z,40.09648,-70.8711,"(13.5,15]",14.766
EN617,17,17,0,0.03071704449575913,0.10191449984005849,1.2182094835135708,0,0.0119521500190087,0.043440460921920394,0.002178013114281083,2018-07-22T18:38:17Z,40.09628,-70.87085,"(4.5,6]",5.579
EN617,18,1,9.6800450565,0,0.6355984779999999,3.5635065865,0.018086894144247478,3.5153389362620847e-4,0,0.010527062811516339,2018-07-22T21:53:53Z,39.94944,-70.88313,"(152,153]",152.352
EN617,18,3,9.529832705053487,0.01863164994005062,0.6119841429420099,3.3897333416098228,0.010639349501577433,0.04007485594608805,0.026349132034607453,0.018150109285676584,2018-07-22T21:56:36Z,39.94938,-70.88261,"(118,120]",119.187
EN617,18,5,8.9543112575,0,0.657224238,3.8258348824999997,0.015249734250752378,0.009842947607320157,0,0.02940317651191488,2018-07-22T21:59:12Z,39.94932,-70.88202,"(73.5,75]",75.408
EN617,18,8,6.6000649165,0,0.642309921,4.6266805605000005,0.0017732251102106755,0,0,0.02069112457873574,2018-07-22T22:01:30Z,39.9493,-70.88156,"(52.5,54]",54.928
EN617,18,9,0.02256946853994037,0,0.1561031851208701,1.3260156324970729,0.03191804850473657,0.012655217667185694,0,0.09510657265694493,2018-07-22T22:03:12Z,39.9492,-70.88126,"(37.5,39]",39.97
EN617,18,12,0,0,0.086254467,0.8311340725,0,0.005273006990179506,0,0.005082030883609858,2018-07-22T22:05:22Z,39.94912,-70.88076,"(22.5,24]",24.672
EN617,18,13,0,0.03373839313468626,0.08053731206872916,0.8044392164626066,0,0,0.04771329314374863,0.012342074314260074,2018-07-22T22:06:44Z,39.94907,-70.88048,"(13.5,15]",14.754
EN617,18,16,0,0.017624533727074912,0.08128302792121739,0.7751775474527991,0,0.005273007361327363,0.024924854627331374,0.011616069942832942,2018-07-22T22:08:38Z,39.94902,-70.88006,"(3,4.5]",4.767
EN617,21,4,8.539785351768103,0.021149440472489893,0.580664077137504,3.1679606922723327,0.6773719182671867,0.04780860007603477,0.029909825552797645,0.1822270972281922,2018-07-23T13:45:10Z,39.76635,-70.864,"(150,152]",151.268
EN617,21,5,9.568200801500002,0,0.6654271125,3.362781804,0.00531967533063077,0.005976075484538704,0,0.023595142125497945,2018-07-23T13:48:35Z,39.76597,-70.8629,"(79.5,81]",80.606
EN617,21,7,9.8006663275,0,0.673132843,3.5712070254999997,0.020569408874277568,0,0,0.032307194765783614,2018-07-23T13:51:13Z,39.76576,-70.86199,"(58.5,60]",60.019
EN617,21,8,8.3532110785,0,0.6050241279999999,3.0411601265,0.007802190060662115,0.006327608671058152,0,0.002904017546761889,2018-07-23T13:53:16Z,39.76546,-70.86131,"(49.5,51]",50.255
EN617,21,9,3.133394549,0,0.42306946,3.1959389545,0.013121863977078891,0.006327608671058152,0,0.03158118984876301,2018-07-23T13:55:32Z,39.76506,-70.86052,"(39,40.5]",40.476
EN617,21,11,0,0,0.11931453650000001,1.634033201,0,0.0028122704419028576,0,0.026862162130770133,2018-07-23T13:57:56Z,39.76476,-70.85972,"(28.5,30]",30.57
EN617,21,16,0,0.036256183667125526,0.09644591692181145,0.7641402512473453,0,0,0.05127398666193882,0.013431080871400615,2018-07-23T14:00:42Z,39.76436,-70.85874,"(19.5,21]",20.679
EN617,21,20,0,0,0.09097733399999999,0.7767176355000001,0,7.030677872524071e-4,0,0.012342074396961082,2018-07-23T14:04:12Z,39.76376,-70.8576,"(3,4.5]",4.58
EN617,35,2,0.02133861488688204,0,0.2307729526170274,2.279964786729858,0.030177358575285005,0.028602533342416758,0,0.03662377468339877,2018-07-25T01:19:19Z,41.32422,-70.58548,"(12,13.5]",13.615
EN617,35,4,0.06476021494739782,0,0.20847354371246068,2.21910702606635,0.09158477428080683,0.0014667965816623813,0,0.004761090708842148,2018-07-25T01:21:08Z,41.32446,-70.5853,"(3,4.5]",7.772
EN617,35,8,0,0,0.196545953,2.222991564,0,0.009534178117606571,0,0,2018-07-25T01:22:48Z,41.32464,-70.58518,"(3,4.5]",4.319
EN627,3,1,1.7122596735,0,0.554607763,2.1643480745000003,0.0038947957695706103,0,0,0.11331204088518276,2019-02-01T21:44:17Z,41.19756,-70.88122,"(16.5,18]",18.257
EN627,3,3,1.7275320585,0,0.5551128705,2.0869959375000002,0.025493209766353952,0.006428966064180147,0,0.053092748505399676,2019-02-01T21:47:03Z,41.19768,-70.88086,"(10.5,12]",11.846
EN627,3,5,1.7370460030000001,0,0.5525873345000001,2.0806969029999998,0.009205881167023573,0.001428659046805948,0,0.002137962808761762,2019-02-01T21:48:52Z,41.19784,-70.88058,"(4.5,6]",6.786
EN627,3,7,2.1952175485568004,0.08223372800931107,0.5586486210418795,2.0534850765440558,0.4687918011742317,0.002857318106612811,0.11629605343526797,0.029218828039399763,2019-02-01T21:54:47Z,41.19844,-70.8797,"(1.5,3]",2.136
EN627,7,2,1.5597861915000002,0,0.476316139,1.8141217855,0.0021244337347172382,0.003571647263461529,0,0.2594061807641022,2019-02-02T06:33:21Z,41.02746,-70.88086,"(40.5,42]",41.169
EN627,7,4,1.4038075724999999,0,0.46192058199999997,1.5432633245,0.002478506141687944,0.0010714944618811515,0,0.010333488087525903,2019-02-02T06:35:46Z,41.02698,-70.88033,"(28.5,30]",30.419
EN627,7,7,1.3695072985,0,0.46873953,1.5283976044999998,0.0035407233625999045,0,0,0.006413889133391655,2019-02-02T06:38:40Z,41.0263,-70.87968,"(13.5,15]",15.15
EN627,7,10,1.3790212425,0,0.4712650665,1.536712329,0.014162894157506302,0.007857624403879335,0,0.008195524571657615,2019-02-02T06:41:34Z,41.02566,-70.87916,"(1.5,3]",3.817
EN627,8,1,1.528991055,0,0.5038444845000001,1.647575327,0.0031866516627358813,0.0032144826785367323,0,0.010333487380419063,2019-02-02T10:08:04Z,40.86347,-70.88563,"(49.5,51]",50.665
EN627,8,4,1.5082105970000002,0,0.516219612,1.6473233655000001,0.012746605236730317,0.002857318093611896,0,7.126540338849218e-4,2019-02-02T10:10:22Z,40.86372,-70.88625,"(43.5,45]",44.879
EN627,8,5,1.549020412,0,0.515967058,1.751383407,3.5407240697070587e-4,0.00464314172534268,0,0.001068981404380881,2019-02-02T10:13:00Z,40.8639,-70.8871,"(28.5,30]",30.509
EN627,8,6,1.5387553665,0,0.5035919305000001,1.763729514,0.017703618227212888,0.005000306310267516,0,0.03278209970084351,2019-02-02T10:15:30Z,40.86418,-70.88768,"(13.5,15]",14.767
EN627,8,8,1.5620394945,0,0.504854699,1.7503755615,0.00531108539745312,0.003928812555493087,0,0.016747376513810877,2019-02-02T10:17:45Z,40.8643,-70.88788,"(4.5,6]",5.075
EN627,12,2,1.7085041685,0,0.5566281925000001,2.2827699135,0.012746604529623635,0.004285977140417845,0,0.0014253087748766833,2019-02-02T20:05:26Z,40.69772,-70.88089,"(60,61.5]",61.821
EN627,12,4,1.6579300415,0,0.5482939225000001,2.215748192,0.013454749343565046,0.004643142432449442,0,0.0049885803585148145,2019-02-02T20:07:30Z,40.69784,-70.88018,"(43.5,45]",45.488
EN627,12,6,1.613615089,0,0.545768386,2.1268058325,0.0010622172209119604,0.003928812555493009,0,0.0024942901792574072,2019-02-02T20:09:27Z,40.69794,-70.8795,"(28.5,30]",29.856
EN627,12,8,1.60034564,0,0.5424851884999999,2.1724108380000002,0.009914025980965142,0.001428659046805948,0,0.08623117557673915,2019-02-02T20:11:25Z,40.69804,-70.87878,"(13.5,15]",15.248
EN627,12,10,1.6321422445,0,0.5472837079999999,2.1164754165,0.025139137359383404,0.003928812555493087,0,0.008551851942153575,2019-02-02T20:13:29Z,40.6981,-70.87806,"(1.5,3]",3.304
EN627,13,2,7.6997856395,0,0.6854305415,9.233375965,0.01487103897144787,0.0021429882166555418,0,0.020666976175052434,2019-02-02T23:31:46Z,40.5075,-70.87958,"(73.5,75]",74.652
EN627,13,4,3.34340045,0,0.5844090909999999,3.435997054,0.010622170794906554,0.006428965357073386,0,0.001068981404381038,2019-02-02T23:34:29Z,40.5069,-70.87924,"(43.5,45]",45.404
EN627,13,6,3.3138571480000003,0,0.594006129,3.4014783475000003,0.009914025980965142,0.0028573180936119747,0,0.0014253087748766833,2019-02-02T23:37:00Z,40.50635,-70.8787,"(28.5,30]",29.292
EN627,13,7,3.3373916425,0,0.584914198,3.4002185405,0.023368775324529877,0.002857318093611896,0,0.020310648804555846,2019-02-02T23:39:03Z,40.50576,-70.87808,"(13.5,15]",15.557
EN627,13,10,3.314357882,0,0.5813784475,3.407777382,0.048861985090883985,0.0021429882166555418,0,0.001068981404380724,2019-02-02T23:40:43Z,40.5054,-70.87756,"(1.5,3]",3.948
EN627,16,2,8.258103971499999,0,0.6197665985,8.061755645,0.018411763041154928,0.007857624403879413,0,0.0028506175497539947,2019-02-03T10:52:22Z,40.36264,-70.88844,"(87,88.5]",89.141
EN627,16,3,6.726108513,0,0.5237962205,4.7371255125000005,0.0024785068487949407,0.01785823843862781,0,3.563273704953312e-4,2019-02-03T10:54:37Z,40.36274,-70.88896,"(70.5,72]",71.85
EN627,16,4,4.103013821499999,0,0.4697497445,1.9320397015,0.005665157804423826,0.001428659046805948,0,0.01852901265918336,2019-02-03T10:56:47Z,40.36296,-70.88958,"(58.5,60]",60.169
EN627,16,6,2.3674700205,0.09289365599999999,0.4258054135,1.5251221065,0.021244340882705954,0.003571647970568251,0.0021536308808191816,0.00463225298801917,2019-02-03T10:59:04Z,40.36319,-70.89021,"(42,43.5]",43.679
EN627,16,9,1.766589305,0.0705585695,0.406106231,1.4951387045,0,0.002857318093611896,0.0337402131258954,0.01354043230066839,2019-02-03T11:02:01Z,40.36344,-70.89102,"(13.5,15]",15.474
EN627,16,11,1.773849947,0.12385820750000001,0.4061062305,1.5200828794999999,0.01026809838793569,0.001428659046805948,0.05743014998647928,0.015322068446040876,2019-02-03T11:04:13Z,40.3637,-70.89163,"(4.5,6]",5.491
EN627,17,2,12.494563385,0,0.832416752,7.5059288875,0.03080429374959355,0.06000367996585014,0,0.006413889133391812,2019-02-03T13:58:54Z,40.22874,-70.88571,"(120,122]",121.783
EN627,17,5,4.5276361935,0,0.4056011235,1.9496769965,0.03540723574731894,0.003571647970568251,0,0.002137963515868445,2019-02-03T14:05:35Z,40.22896,-70.88436,"(63,64.5]",65.088
EN627,17,7,4.3093162005,0,0.43666521950000003,1.872828782,0.0014162889207759836,0.0060718007721485895,0,0.006057561762895853,2019-02-03T14:08:28Z,40.22886,-70.88384,"(49.5,51]",51.591
EN627,17,8,4.0238978605,0,0.4359075585,1.6296860705,0.0028325785486588073,7.143298769563547e-4,0,0.002850616842646527,2019-02-03T14:10:26Z,40.22884,-70.8835,"(43.5,45]",45.592
EN627,17,9,4.027903732,0,0.443484168,1.620615462,0,0,0,0,2019-02-03T14:13:11Z,40.22886,-70.88298,"(19.5,21]",20.446
EN627,17,10,4.0148846495,0.07157380049999999,0.452576098,1.623135075,0.0028325785486588073,0.005714636187223832,0.01938267580605228,0.002137962808761762,2019-02-03T14:15:25Z,40.22882,-70.88262,"(3,4.5]",4.85
EN627,19,1,14.746363865,0,0.8761085295,7.075578885500001,0.14056672576836426,0.005357471602299035,0,0.24444043968855714,2019-02-03T17:53:41Z,40.135,-70.76322,"(128,129]",128.601
EN627,19,3,6.981482817,0,0.486923391,3.095093335,0.0010622172209121174,0,0,0.02423024705158341,2019-02-03T17:58:19Z,40.13492,-70.763,"(93,94.5]",94.988
EN627,19,4,4.662333621033843,0.1588836843636689,0.37681001021450466,2.3130052764017712,0.5530610222312311,0.0328591582260478,0.22469546126690662,0.24372778510913873,2019-02-03T18:00:28Z,40.13492,-70.76289,"(73.5,75]",74.971
EN627,19,5,4.409713353500001,0,0.414945608,2.011659491,0.012392532122652929,0.006786130649104984,0,0.027080864601336935,2019-02-03T18:02:36Z,40.13494,-70.76274,"(54,55.5]",55.103
EN627,19,6,4.12704905,0.1664979185,0.466213994,1.8624983665000001,0.022660631217695303,7.143291698495935e-4,0.00574301450367317,0.03705802602547372,2019-02-03T18:05:22Z,40.13496,-70.76252,"(39,40.5]",40.09
EN627,19,7,3.8443847465000003,0.0370566245,0.4545965275,1.6788185355,0.06337895165536084,0.010000613327641676,0.02297302887230329,0.033851081812331235,2019-02-03T18:07:29Z,40.13492,-70.76234,"(18,19.5]",19.655
EN627,19,9,3.6328246615,0.06802049099999999,0.44499948899999997,1.6266625345,0.08426922083820292,0.0164295793918219,0.0014357534491415975,0.0741160513438406,2019-02-03T18:09:45Z,40.1349,-70.76216,"(1.5,3]",2.964
EN627,22,1,14.649972585,0,0.895050051,8.0728419455,0.02620135387318868,0,0,0.024230247758690253,2019-02-04T02:00:27Z,40.09769,-70.88388,"(142,144]",144.213
EN627,22,3,8.983667436000001,0.06852810649999999,0.5738018385,4.1558506565,0.023368776031636715,0.004285977140417923,0.032304459676753806,0.01924166740017544,2019-02-04T02:03:47Z,40.09782,-70.88318,"(110,111]",111.446
EN627,22,4,4.695882794,0.174619768,0.394488764,2.0751537535000004,0.008497736353082005,0.002142988923762303,0.03589384329960781,0.0042759263246300505,2019-02-04T02:06:21Z,40.09788,-70.8826,"(79.5,81]",80.249
EN627,22,5,4.304809595,0.1908634675,0.41216751799999995,1.937582851,0.006373301911258397,0.005714636187223832,0.045944119564919346,0.014965741075545073,2019-02-04T02:08:37Z,40.0979,-70.88206,"(58.5,60]",60.363
EN627,22,6,3.8796821395,0,0.40047421549999995,1.7300614635,0.029490832296937993,3.5868062186364776e-4,0,0.0028268934101377623,2019-02-04T02:10:42Z,40.09788,-70.88158,"(43.5,45]",45.314
EN627,22,7,3.758038663,0,0.425836737,1.684835998,7.021626905721895e-4,0.028335737307423763,0,0.003180255174793298,2019-02-04T02:13:04Z,40.09794,-70.88101,"(24,25.5]",25.334
EN627,22,9,3.7004442005,0,0.4113801,1.626617581,0.003510812745755678,0.00502152304923694,0,0.006360510349586753,2019-02-04T02:14:58Z,40.09792,-70.88055,"(13.5,15]",15.16
EN627,22,11,3.7570456548696782,0.06926571058659495,0.4250758614258403,1.5339178691812232,0.018958392074591445,0.0014347208789161027,0.09795650731897225,3.5336169639388224e-4,2019-02-04T02:17:03Z,40.09796,-70.88002,"(1.5,3]",2.544
EN627,24,1,21.45939874,0,1.377184921,13.304782325000001,0.0189583954738837,0.0021520809027549205,0,0.03674961928153848,2019-02-04T06:53:23Z,39.93892,-70.88402,"(440,441]",441.78
EN627,24,2,23.308876082134518,0.045173289512996706,1.4715335011889772,13.424967127095282,0.025277856099456937,7.173604394580317e-4,0.06388467868628625,0.1141358279352491,2019-02-04T06:57:19Z,39.9387,-70.88426,"(344,345]",345.37
EN627,24,3,13.817209399942946,0.021080868439398465,0.828847204737259,5.918289403718269,0.010532440041440182,0.01578192966807709,0.02981285005360025,0.09964799838309678,2019-02-04T07:02:15Z,39.9385,-70.88456,"(164,165]",164.804
EN627,24,4,8.122308691425012,0.01756739036616539,0.5321057024292442,3.601546207261468,0.0147454160580155,0.0064562439551225205,0.024844041711333545,0.0021201701783639215,2019-02-04T07:07:53Z,39.93826,-70.885,"(128,129]",128.886
EN627,24,5,5.218505134862925,0.018069315805198684,0.4149308527999253,2.466911731947584,0.00737270802900775,0.007173604394580552,0.0255538714745145,0.24982671935053002,2019-02-04T07:11:42Z,39.93818,-70.8853,"(67.5,69]",69.723
EN627,24,6,2.868800026,0.238916509,0.3931190845,1.7795346255,0.004212976143435021,0.002152081609861603,NA,0.031802552455040455,2019-02-04T07:15:12Z,39.93811,-70.88558,"(18,19.5]",19.847
EN627,24,8,2.845960842,0.206793281,0.3979379635,1.718567699,0.0070216269057247205,0.001076040451377421,NA,0.004947063290964453,2019-02-04T07:17:19Z,39.93808,-70.88574,"(12,13.5]",13.001
EN627,24,9,2.855394418,0.079304219,0.38906108100000003,1.694080983,0.0063194642151525315,0.00502152304923694,0.012776935875002584,0.014134467757795808,2019-02-04T07:19:19Z,39.93808,-70.88586,"(3,4.5]",4.903
EN627,25,4,4.030619351,0.117450553,0.39007558200000003,1.9451947565,0.0028086507622900143,0.003586801975995871,0.08375991232981089,0.2689082505769888,2019-02-04T11:59:57Z,39.77666,-70.88964,"(49.5,51]",50.055
EN627,25,8,3.3687795385609576,0.06023105268399561,0.3814523243344057,1.5281709867913928,0.003510813347146622,0.0028694417578322444,0.085179571581715,0,2019-02-04T12:02:34Z,39.77674,-70.89034,"(28.5,30]",29.995
EN627,25,11,3.6309336426671015,0.12999868870962386,0.4022495920175315,1.5494094651885917,0.004915138686004957,7.173604394580317e-4,0.1838459086638682,0.03215591437185051,2019-02-04T12:05:23Z,39.7767,-70.89104,"(3,4.5]",4.976
EN627,26,1,20.309743760442924,0.11443900009959167,1.3023654823518438,12.42450986236135,0.01158568404558244,0.00753228461430949,0.16184118600525851,0.08162655186700564,2019-02-04T13:01:18Z,39.77704,-70.88613,"(498,500]",499.769
EN627,26,3,18.834382169999998,0.11594477649999999,1.1250814565,8.618324669,0.04353408964392258,0.0028694414393752978,0.054656891332801244,0.007067233878898297,2019-02-04T13:09:04Z,39.77784,-70.88802,"(180,182]",181.467
EN627,26,4,11.79147314,0.10891782,0.7228318650000001,5.5245030275,0.03019299286619029,0.005021523049236979,0.05039791294350265,0.010600850818346818,2019-02-04T13:12:05Z,39.7781,-70.88885,"(129,130]",130.562
EN627,26,5,8.478798552690563,0.036640557049430665,0.5473232153681167,3.700992259050705,7.021626694290105e-4,7.173604394580317e-4,0.05181757271220996,0.025442042140365176,2019-02-04T13:14:28Z,39.77824,-70.88948,"(110,111]",110.743
EN627,26,6,4.112790759999999,0.171407537,0.389314706,1.7712890985,0.0031597321075762658,0.011836447086471875,0.026618616170553132,0.007420595643553519,2019-02-04T13:17:35Z,39.7783,-70.89032,"(54,55.5]",55.157
EN627,26,7,3.338989299457987,0.04467136407396341,0.36674206182682884,1.6046295090213087,0.007723789363721941,0.0064562439551225205,0.06317484892310529,0.1448782955215239,2019-02-04T13:20:36Z,39.77826,-70.89104,"(28.5,30]",29.961
