Count	Criuse	Day	Month	Year	LAT	LONG	Temp D	ayLengh	Irr	Pb_opt	Depth	%Irr	O.D.	Chl	Pb	PP	IPP
9117	marmap	25	6	1980	40.3	-67.1	15.02	14.87	52.3	32.34	0	100	0	0.13	8.85	17.1	1433.7
9118											3.46	69	0.37	0.45	5.86	39.2	
9119											7.25	46	0.78	0.11	29.53	48.3	
9120											12.94	25	1.39	0.11	32.34	52.9	
9121											21.5	10	2.3	0.15	10.04	22.4	
9122											32.74	3	3.51	1.41	1.76	37	
9123											43	1	4.61	0.87	0.55	7.14	
9124																	
9125	marmap	25	6	1980	40.1	-67.3	18.16	14.85	52.3	6.68	0	100	0	0.16	2.05	4.87	682.8
9126											3.14	69	0.37	0.26	4.58	17.7	
9127											6.58	46	0.78	0.24	6.68	23.8	
9128											11.74	25	1.39	0.37	5.79	31.8	
9129											19.5	10	2.3	0.31	2.65	12.2	
9130											29.7	3	3.51	0.98	1.32	19.2	
9131											39	1	4.61	0.81	0.22	2.67	
9132																	
9133	marmap	26	6	1980	41.4	-67.4	12.09	14.98	58.6	9.06	0	100	0	0.98	3.79	55.7	1301.4
9134											1.61	69	0.37	0.98	8.31	122	
9135											3.37	46	0.78	0.98	9.06	133	
9136											6.02	25	1.39	1.46	6.22	136	
9137											10	10	2.3	1.63	1.9	46.3	
9138											15.23	3	3.51	1.75	0.65	17.1	
9139											20	1	4.61	1.45	0.16	3.47	
9140																	
9141	marmap	26	6	1980	42.1	-67.4	14.25	15.06	58.6	4.18	0	100	0	0.69	0.45	4.63	1161.9
9142											2.82	69	0.37	0.67	2.21	22.3	
9143											5.9	46	0.78	0.86	2.31	29.9	
9144											10.54	25	1.39	0.8	3.59	43.3	
9145											17.5	10	2.3	0.77	4.18	48.5	
9146											26.65	3	3.51	1.09	2.08	34.2	
9147											35	1	4.61	0.71	0.74	7.92	
9148																	
9149	marmap	27	6	1980	43.2	-67.5	12.24	15.18	42	6.71	0	100	0	1.06	3.07	49.4	2100.5
9150											2.34	69	0.37	1.12	5.49	93.3	
9151											4.89	46	0.78	1.12	5.43	92.3	
9152											8.73	25	1.39	1.12	6.71	114	
9153											14.5	10	2.3	1.12	5.17	87.9	
9154											22.08	3	3.51	3.05	1.13	52.3	
9155											29	1	4.61	0.22	0.5	1.68	
9156																	
9157	marmap	27	6	1980	43.5	-67.4	12.46	15.22	42	5.76	0	100	0	1.13	0.85	14.7	1280.4
9158											2.42	69	0.37	0.84	3.39	43.3	
9159											5.06	46	0.78	0.95	3.97	57.4	
9160											9.03	25	1.39	1.37	3.44	71.7	
9161											15	10	2.3	0.82	5.76	71.9	
9162											22.84	3	3.51	0.39	2.32	13.8	
9163											30	1	4.61	0.46	0.27	1.92	
9164																	
9165	marmap	28	6	1980	42.4	-68.1	14.51	15.08	61.2	7.37	0	100	0	0.42	1.47	9.34	939.5
9166											2.09	69	0.37	0.25	7.37	27.8	
9167											4.38	46	0.78	0.53	4.18	33.4	
9168											7.83	25	1.39	0.51	5.45	41.9	
9169											13	10	2.3	0.81	3.15	38.5	
9170											19.8	3	3.51	1.24	2.71	50.7	
9171											26	1	4.61	1.33	0.52	10.5	
9172																	
9173	marmap	28	6	1980	42.5	-68.5	13.06	15.09	61.2	5.56	0	100	0	0.39	1.78	10.5	1524.6
9174											2.66	69	0.37	0.41	4.22	26.1	
9175											5.56	46	0.78	0.7	3.43	36.2	
9176											9.93	25	1.39	0.67	5.56	56.2	
9177											16.5	10	2.3	2.7	2.99	122	
9178											25.13	3	3.51	0.35	1.48	7.84	
9179											33	1	4.61	0.47	0.27	1.93	
9180																	
9181	marmap	29	6	1980	42.5	-69.1	14.8	15.09	25	7.61	0	100	0	0.33	4.68	23.3	754.7
9182											2.26	69	0.37	0.5	4.39	33.1	
9183											4.72	46	0.78	0.31	7.61	35.6	
9184											8.43	25	1.39	0.46	5.47	38	
9185											14	10	2.3	0.59	3.35	29.8	
9186											21.32	3	3.51	1.32	1.18	23.5	
9187											28	1	4.61	0.51	0.29	2.25	
9188																	
9189	marmap	29	6	1980	42.3	-69.1	15.4	15.06	25	9.35	0	100	0	0.37	9.35	52.1	1058.1
9190											2.58	69	0.37	0.56	7.62	64.3	
9191											5.4	46	0.78	0.56	8.83	74.5	
9192											9.63	25	1.39	0.69	5.63	58.5	
9193											16	10	2.3	0.55	2.73	22.6	
9194											24.37	3	3.51	1.21	0.47	8.61	
9195											32	1	4.61	1.39	0.11	2.39	
9196																	
9197	marmap	11	7	1980	41	-70.4N	D	14.75	32.2	10.86	0	100	0	1.25	5.27	97.1	1932.8
9198	marmap	11	7	1980	41	-70.4N	D	14.75	32.2	10.86	2.34	69	0.37	1.29	5.1	97.1	
9199	marmap	11	7	1980	41	-70.4N	D	14.75	32.2	10.86	4.89	46	0.78	1.08	10.86	173	
9200	marmap	11	7	1980	41	-70.4N	D	14.75	32.2	10.86	8.73	25	1.39	1.47	6.32	137	
9201	marmap	11	7	1980	41	-70.4N	D	14.75	32.2	10.86	14.5	10	2.3	1.43	1.62	34.2	
9202	marmap	11	7	1980	41	-70.4N	D	14.75	32.2	10.86	22.08	3	3.51	2	0.58	17	
9203	marmap	11	7	1980	41	-70.4N	D	14.75	32.2	10.86	29	1	4.61	0.57	0.66	5.52	
9204																	
9205	marmap	11	7	1980	40.4	-69.4N	D	14.69	32.2	1.46	0	100	0	2.11	0.81	25	737.7
9206											2.26	69	0.37	1.66	1.46	35.7	
9207											4.72	46	0.78	2.02	1.15	34.2	
9208											8.43	25	1.39	2.12	1.44	45	
9209											14	10	2.3	1.88	1.14	31.5	
9210											21.32	3	3.51	2.01	0.48	14.1	
9211											28	1	4.61	2.36	0.08	2.73	
9212																	
9213	marmap	12	7	1980	40.5	-67.3N	D	14.68	35.2	6.17	0	100	0	0.98	5.09	73.2	1330.1
9214											2.01	69	0.37	0.98	5.57	80.1	
9215											4.22	46	0.78	1.08	6.17	97.8	
9216											7.53	25	1.39	1.06	5.93	92.3	
9217											12.5	10	2.3	1.19	3.09	54	
9218											19.04	3	3.51	2.36	0.54	18.8	
9219											25	1	4.61	1.73	0.1	2.49	
9220																	
9221	marmap	12	7	1980	40.5	-67.3N	D	14.68	35.2	6.17	0	100	0	0.98	5.09	73.2	1330.1
9222											2.01	69	0.37	0.98	5.57	80.1	
9223											4.22	46	0.78	1.08	6.17	97.8	
9224											7.53	25	1.39	1.06	5.93	92.3	
9225											12.5	10	2.3	1.19	3.09	54	
9226											19.04	3	3.51	2.36	0.54	18.8	
9227											25	1	4.61	1.73	0.1	2.49	
9228																	
9229	marmap	13	7	1980	42.2	-68N	D	14.84	53.7	3.79	0	100	0	1.03	1.18	18	1080
9230											2.5	69	0.37	0.98	2.54	37	
9231											5.23	46	0.78	0.98	3.57	51.9	
9232											9.33	25	1.39	0.96	3.79	54	
9233											15.5	10	2.3	0.84	2.95	36.8	
9234											23.6	3	3.51	1.43	1.36	28.9	
9235											31	1	4.61	1.6	0.22	5.29	
9236																	
9237	marmap	13	7	1980	42.4	-69.1N	D	14.86	53.7	5.11	0	100	0	1.05	2.48	38.7	1662.1
9238											2.26	69	0.37	0.99	3.74	55	
9239											4.72	46	0.78	0.88	4.67	61.1	
9240											8.43	25	1.39	0.95	5.11	72.1	
9241											14	10	2.3	1.5	4.34	96.8	
9242											21.32	3	3.51	1.85	1.62	44.6	
9243											28	1	4.61	1.1	0.54	8.81	
9244																	
9245	marmap	14	7	1980	41.4	-70.2N	D	14.73	54.4	8.87	0	100	0	0.5	7.6	56	737.2
9246											1.29	69	0.37	0.5	8.87	65.3	
9247											2.7	46	0.78	0.95	5.04	70.5	
9248											4.82	25	1.39	0.76	5.83	65.3	
9249											8	10	2.3	1.05	3.34	51.7	
9250											12.18	3	3.51	2.65	0.74	28.8	
9251											16	1	4.61	2.66	0.13	5.2	
9252																	
9253	marmap	14	7	1980	41.2	-70.5N	D	14.71	54.4	5	0	100	0	2.26	2.56	85	1150.7
9254	marmap	14	7	1980	41.2	-70.5N	D	14.71	54.4	5	1.05	69	0.37	2.26	4.6	153	
9255	marmap	14	7	1980	41.2	-70.5N	D	14.71	54.4	5	2.19	46	0.78	2.27	5	167	
9256	marmap	14	7	1980	41.2	-70.5N	D	14.71	54.4	5	3.91	25	1.39	2.54	3.93	147	
9257	marmap	14	7	1980	41.2	-70.5N	D	14.71	54.4	5	6.5	10	2.3	2.32	2.79	95.3	
9258	marmap	14	7	1980	41.2	-70.5N	D	14.71	54.4	5	9.9	3	3.51	2.95	0.54	23.5	
9259	marmap	14	7	1980	41.2	-70.5N	D	14.71	54.4	5	13	1	4.61	3.73	0.25	13.5	
9260																	
9261	marmap	15	7	1980	40.4	-71.2N	D	14.61	65.3	22.67	0	100	0	0.6	5.34	46.8	1071.2
9262											1.93	69	0.37	0.6	5.98	52.4	
9263											4.05	46	0.78	0.31	18.83	85.3	
9264											7.22	25	1.39	0.25	22.67	82.8	
9265											12	10	2.3	0.75	4.96	54.4	
9266											18.27	3	3.51	0.6	1.01	8.84	
9267											24	1	4.61	0.54	0.51	4	
9268																	
9269	marmap	15	7	1980	41.1	-70.5N	D	14.68	65.3	8.04	0	100	0	1.46	3.32	71.2	2095.7
9270	marmap	15	7	1980	41.1	-70.5N	D	14.68	65.3	8.04	2.09	69	0.37	1.46	4.59	98.3	
9271	marmap	15	7	1980	41.1	-70.5N	D	14.68	65.3	8.04	4.38	46	0.78	1.22	8.04	144	
9272	marmap	15	7	1980	41.1	-70.5N	D	14.68	65.3	8.04	7.83	25	1.39	1.17	8.03	138	
9273	marmap	15	7	1980	41.1	-70.5N	D	14.68	65.3	8.04	13	10	2.3	1.39	3.95	80.5	
9274	marmap	15	7	1980	41.1	-70.5N	D	14.68	65.3	8.04	19.8	3	3.51	2.02	1.54	45.8	
9275	marmap	15	7	1980	41.1	-70.5N	D	14.68	65.3	8.04	26	1	4.61	1.16	0.36	6.09	
9276																	
9277	marmap	17	7	1980	39.5	-70.2	24.7	14.48	40.1	7.49	0	100	0	0.18	7.29	19	1148.3
9278											3.79	69	0.37	0.27	5.55	21.7	
9279											7.93	46	0.78	0.26	7.49	28.2	
9280											14.15	25	1.39	0.29	6.43	27	
9281											23.5	10	2.3	1.18	3.27	55.8	
9282											35.79	3	3.51	0.34	1.05	5.16	
9283											47	1	4.61	0.17	0.41	1.01	
9284																	
9285	marmap	17	7	1980	39.4	-71.2	24.7	14.47	40.1	6.63	0	100	0	0.35	2.86	14.5	1052.8
9286											3.55	69	0.37	0.31	6.2	27.8	
9287											7.42	46	0.78	0.34	6.63	32.6	
9288											13.25	25	1.39	0.48	3.76	26.1	
9289											22	10	2.3	0.78	3.21	36.2	
9290											33.5	3	3.51	1.13	1.04	17	
9291											44	1	4.61	0.76	0.38	4.18	
9292																	
9293	marmap	18	7	1980	38.4	-72.1	24.7	14.36	42.3	12.42	0	100	0	0.14	8.16	16.4	789
9294											5.4	69	0.37	0.14	10.89	21.9	
9295											11.3	46	0.78	0.12	12.42	21.4	
9296											20.17	25	1.39	0.12	11.03	19	
9297											33.5	10	2.3	0.21	4.34	13.1	
9298											51.02	3	3.51	0.18	0.96	2.48	
9299											67	1	4.61	0.35	0.21	1.06	
9300																	
9301	marmap	18	7	1980	38.4	-72.3	24.7	14.36	42.3	6.07	0	100	0	0.14	5.07	10.2	677.3
9302											5.88	69	0.37	0.14	5.62	11.3	
9303											12.31	46	0.78	0.14	6.07	12.2	
9304											21.98	25	1.39	0.19	3.59	9.8	
9305											36.5	10	2.3	0.27	2.5	9.71	
9306											55.59	3	3.51	1.02	0.72	10.5	
9307											73	1	4.61	0.23	0.22	0.72	
9308																	
9309	marmap	19	7	1980	38.1	-74.1	18.36	14.31	46.7	7.87	0	100	0	0.3	5.85	25.1	734.7
9310											2.74	69	0.37	0.35	4.23	21.2	
9311											5.73	46	0.78	0.31	7.87	34.9	
9312											10.24	25	1.39	0.34	4.69	22.8	
9313											17	10	2.3	0.82	0.63	7.44	
9314											25.89	3	3.51	7.1	0.36	36.6	
9315											34	1	4.61	1.58	0.12	2.71	
9316																	
9317	marmap	19	7	1980	37.5	-74.2	18.36	14.26	46.7	5.14	0	100	0	0.23	4.85	15.9	691.9
9318											3.3	69	0.37	0.37	4.36	23	
9319											6.91	46	0.78	0.24	5.14	17.6	
9320											12.34	25	1.39	0.32	2.65	12.1	
9321											20.5	10	2.3	0.56	3.29	26.3	
9322											31.22	3	3.51	2.49	0.48	16.9	
9323											41	1	4.61	0.56	0.08	0.6	
9324																	
9325	marmap	20	7	1980	36.4	-75.1	24.59	14.15	50.1	9.31	0	100	0	0.23	6.18	20.1	335.1
9326											2.09	69	0.37	0.23	6.67	21.7	
9327											4.38	46	0.78	0.2	6.86	19.4	
9328											7.83	25	1.39	0.17	9.31	22.4	
9329											13	10	2.3	0.47	2.09	13.9	
9330											19.8	3	3.51	0.94	0.35	4.7	
9331											26	1	4.61	0.94	0.02	0.21	
9332																	
9333	marmap	20	7	1980	36.1	-75.3	24.59	14.13	50.1	4.51	0	100	0	0.47	4.11	27.3	399.6
9334											1.21	69	0.37	0.43	4.51	27.4	
9335											2.53	46	0.78	0.5	2.86	20.2	
9336											4.52	25	1.39	0.47	2.11	14	
9337											7.5	10	2.3	2.77	1.49	58.2	
9338											11.42	3	3.51	2.77	0.52	20.5	
9339											15	1	4.61	2.77	0.03	1.36	
9340																	
9341	marmap	21	7	1980	38.4	-75	24.04	14.29	49.3	7.76	0	100	0	4.75	3.08	209	3883.3
9342											1.05	69	0.37	4.75	6.22	422	
9343											2.19	46	0.78	5.09	6.85	498	
9344											3.91	25	1.39	5.17	7.76	573	
9345											6.5	10	2.3	3.94	6.71	378	
9346											9.9	3	3.51	2.77	1.68	66.6	
9347											13	1	4.61	2.4	0.3	10.2	
9348																	
9349	marmap	22	7	1980	39.1	-72.5	12.92	14.33	49.8	16.35	0	100	0	0.23	5.04	16.6	981.6
9350											2.66	69	0.37	0.31	8.06	35.8	
9351											5.56	46	0.78	0.26	16.35	60.9	
9352											9.93	25	1.39	0.32	14.59	66.9	
9353											16.5	10	2.3	0.6	2.11	18.1	
9354											25.13	3	3.51	1.41	0.74	14.9	
9355											33	1	4.61	0.93	0.23	3.1	
9356																	
9357	marmap	22	7	1980	39.4	-73	12.92	14.35	49.8	12.02	0	100	0	0.71	3.66	37.3	1572
9358											2.5	69	0.37	0.69	6.12	60.6	
9359											5.23	46	0.78	0.66	8.1	76.7	
9360											9.33	25	1.39	0.56	12.02	96.6	
9361											15.5	10	2.3	1.98	1.95	55.3	
9362											23.6	3	3.51	5.74	0.31	25.8	
9363											31	1	4.61	3.25	0.08	3.84	
9364																	
9365	marmap	23	7	1980	40.3	-72.5	23.74	14.4	23.5	6.11	0	100	0	0.99	4.22	60.2	1392.1
9366											1.93	69	0.37	1.01	5.24	76.2	
9367											4.05	46	0.78	1.18	5.14	87.3	
9368											7.22	25	1.39	0.96	6.11	84.4	
9369											12	10	2.3	3.85	1.57	87.3	
9370											18.27	3	3.51	2.39	0.57	19.7	
9371											24	1	4.61	1.57	0.19	4.39	
9372																	
9373	marmap	23	7	1980	40.4	-72.2	23.74	14.41	23.5	5.25	0	100	0	2.86	4.05	167	2011.2
9374											1.53	69	0.37	2.86	4.97	205	
9375											3.2	46	0.78	2.79	5.25	211	
9376											5.72	25	1.39	3	4.14	179	
9377											9.5	10	2.3	3.05	2.27	99.6	
9378											14.47	3	3.51	3	0.52	22.5	
9379											19	1	4.61	1.5	0.14	3.1	
9380																	
9381	marmap	16	7	1980	35.4	-74.5	25.64	14.41	56.8	37.94	0	100	0	0.13	5.77	10.8	777.3
9382											3.3	69	0.37	0.08	5.33	6.15	
9383											6.91	46	0.78	0.08	20.56	23.7	
9384											12.34	25	1.39	0.06	37.94	32.8	
9385											20.5	10	2.3	0.23	5.73	19	
9386											31.22	3	3.51	0.7	1.79	18.1	
9387											41	1	4.61	3.89	0.16	8.87	
9388																	
9389	marmap	16	7	1980	35.1	-75.1	26.48	14.13	56.8	26.74	0	100	0	0.18	2.28	5.81	505.2
9390											2.01	69	0.37	0.09	26.74	34	
9391											4.22	46	0.78	0.2	5.94	16.8	
9392											7.53	25	1.39	0.27	10.3	39.3	
9393											12.5	10	2.3	0.29	7.08	29	
9394											19.04	3	3.51	0.29	1.82	7.47	
9395											25	1	4.61	0.29	0.41	1.68	
9396																	
9397	marmap	17	7	1980	36.3	-75.2	25.03	14.2	52.3	15.54	0	100	0	0.13	5.08	9.37	573.7
9398											1.21	69	0.37	0.14	15.54	30.9	
9399											2.53	46	0.78	0.17	9.28	22.4	
9400											4.52	25	1.39	0.6	9.13	77.8	
9401											7.5	10	2.3	0.97	4.58	63.1	
9402											11.42	3	3.51	0.97	1.47	20.2	
9403											15	1	4.61	0.97	0.2	2.76	
9404																	
9405	marmap	18	7	1980	36.5	-75.4	22.08	14.2	44.8	13.46	0	100	0	0.29	4.01	16.5	818.1
9406											1.29	69	0.37	0.77	7.84	85.7	
9407											2.7	46	0.78	0.42	13.46	80.3	
9408											4.82	25	1.39	0.62	8.98	79.1	
9409											8	10	2.3	0.45	11.25	71.9	
9410											12.18	3	3.51	0.74	1.67	17.6	
9411											16	1	4.61	0.74	0.26	2.76	
9412																	
9413	marmap	18	7	1980	37.1	-75	24.88	14.25	44.8	35.29	0	100	0	0.21	1.71	5.13	575.4
9414											2.18	69	0.37	0.13	18.46	34.2	
9415											4.55	46	0.78	0.07	30.38	30.3	
9416											8.13	25	1.39	0.07	35.29	35.2	
9417											13.5	10	2.3	0.33	4.93	23.2	
9418											20.56	3	3.51	0.99	0.98	13.8	
9419											27	1	4.61	0.99	0.15	2.16	
9420																	
9421	marmap	19	7	1980	37.3	-75.1	24.72	14.25	48.5	14.26	0	100	0	1.05	3.58	53.5	1009.5
9422											1.93	69	0.37	0.82	7.66	89.5	
9423											4.05	46	0.78	0.38	14.26	77.2	
9424											7.22	25	1.39	0.45	8.22	52.7	
9425											12	10	2.3	0.9	3.2	41	
9426											18.27	3	3.51	0.79	1.78	20	
9427											24	1	4.61	0.9	0.44	5.7	
9428																	
9429	marmap	19	7	1980	38	-74.5	21.21	14.31	48.5	7.65	0	100	0	0.36	2.25	11.6	870.5
9430											1.77	69	0.37	0.24	6.61	22.7	
9431											3.71	46	0.78	0.35	7.65	38.3	
9432											6.62	25	1.39	0.59	4.95	41.8	
9433											11	10	2.3	2.83	1.71	69.3	
9434											16.75	3	3.51	2.83	0.91	36.9	
9435											22	1	4.61	2.64	0.19	7.23	
9436																	
9437	marmap	20	7	1980	37.4	-74	24.1	14.31	51.3	11.24	0	100	0	0.1	1.8	2.58	612.7
9438											3.71	69	0.37	0.14	5.14	10.3	
9439											7.76	46	0.78	0.09	9.24	11.9	
9440											13.85	25	1.39	0.19	8.75	23.8	
9441											23	10	2.3	0.11	11.24	17.7	
9442											35.03	3	3.51	0.24	2.97	10.2	
9443											46	1	4.61	0.07	3.91	3.92	
9444																	
9445	marmap	20	7	1980	37.5	-73.5	24.6	14.31	51.3	11.84	0	100	0	0.13	1.6	2.97	679.1
9446											3.63	69	0.37	0.15	2.54	5.45	
9447											7.59	46	0.78	0.17	3.9	9.49	
9448											13.55	25	1.39	0.14	7.94	15.9	
9449											22.5	10	2.3	0.19	11.84	32.2	
9450											34.26	3	3.51	0.58	1.53	12.7	
9451											45	1	4.61	0.05	2.87	2.05	
9452																	
9453	marmap	21	7	1980	39	-74.1	19.24	14.34	53.2	28.69	0	100	0	0.31	2.59	11.5	693.2
9454											1.77	69	0.37	0.2	8.02	23	
9455											3.71	46	0.78	0.07	28.69	28.8	
9456											6.62	25	1.39	1.15	3.29	54.3	
9457											11	10	2.3	0.6	5.02	43.2	
9458											16.75	3	3.51	1.01	1.67	24.2	
9459											22	1	4.61	2.27	0.24	7.9	
9460																	
9461	marmap	21	7	1980	39.1	-73.3	23.58	14.35	53.2	12.84	0	100	0	0.22	1.88	5.95	731.4
9462											2.58	69	0.37	0.22	4.94	15.6	
9463											5.4	46	0.78	0.14	12.84	25.8	
9464											9.63	25	1.39	0.24	10.28	35.4	
9465											16	10	2.3	1.57	1.87	42.2	
9466											24.37	3	3.51	0.74	0.93	9.85	
9467											32	1	4.61	0.76	0.32	3.48	
9468																	
9469	marmap	22	7	1980	39.5	-73.3	22.76	14.36	52.5	8.02	0	100	0	0.49	0.4	2.81	964.2
9470											2.34	69	0.37	0.43	3.53	21.8	
9471											4.89	46	0.78	0.36	6.09	31.5	
9472											8.73	25	1.39	0.43	8.02	49.5	
9473											14.5	10	2.3	1.92	2.6	71.8	
9474											22.08	3	3.51	0.8	1	11.5	
9475											29	1	4.61	0.31	0.42	1.85	
9476																	
9477	marmap	23	7	1980	39.4	-72.5	22.71	14.33	22.1	10.63	0	100	0	0.81	4.45	51.7	1396.5
9478											2.5	69	0.37	0.59	10.63	89.9	
9479											5.23	46	0.78	0.9	6.77	87.3	
9480											9.33	25	1.39	0.71	8.22	83.6	
9481											15.5	10	2.3	0.71	3.73	38	
9482											23.6	3	3.51	1.14	0.71	11.6	
9483											31	1	4.61	3.6	0.04	2.21	
9484																	
9485	marmap	24	7	1980	39.5	-71.4	22.34	14.31	50.2	23.76	0	100	0	0.08	23.76	27.2	1738.1
9486											3.22	69	0.37	0.31	14.45	64.1	
9487											6.74	46	0.78	0.38	11.73	63.8	
9488											12.04	25	1.39	0.52	10.29	76.6	
9489											20	10	2.3	0.18	21.62	55.7	
9490											30.46	3	3.51	0.24	4.4	15.1	
9491											40	1	4.61	0.27	1.37	5.28	
9492																	
9493	marmap	24	7	1980	40.1	-71.5	22.02	14.36	50.2	8.56	0	100	0	0.3	1.44	6.2	723.1
9494											2.26	69	0.37	0.24	6.04	20.8	
9495											4.72	46	0.78	0.35	5.87	29.5	
9496											8.43	25	1.39	0.31	8.56	38.1	
9497											14	10	2.3	0.27	7.84	30.4	
9498											21.32	3	3.51	1.17	1.55	26	
9499											28	1	4.61	1.65	0.27	6.35	
9500																	
9501	marmap	25	7	1980	40.4	-72.1	18.5	14.36	56.7	56.93	0	100	0	0.45	4.35	28.1	1092.2
9502											1.53	69	0.37	0.45	9.55	61.7	
9503											3.2	46	0.78	0.81	6.23	72.5	
9504											5.72	25	1.39	0.12	56.93	98.1	
9505											9.5	10	2.3	0.88	6.68	84.4	
9506											14.47	3	3.51	1.26	1.55	28.1	
9507											19	1	4.61	0.84	0.31	3.78	
9508																	
9509	marmap	25	7	1980	41	-71.4	18.15	14.41	56.7	5.14	0	100	0	1.57	1.23	27.8	1472
9510											1.77	69	0.37	1.57	3.09	69.8	
9511											3.71	46	0.78	1.53	4.35	95.9	
9512											6.62	25	1.39	1.62	5.14	120	
9513											11	10	2.3	1.92	3.61	100	
9514											16.75	3	3.51	1.92	0.85	23.5	
9515											22	1	4.61	1.26	0.26	4.67	
9516																	
9517	marmap	26	7	1980	40	-70.4	22.06	14.29	53.2	34.57	0	100	0	0.16	2.3	5.27	711.2
9518	marmap	26	7	1980	40	-70.4	22.06	14.29	53.2	34.57	2.9	69	0.37	0.07	17.29	17.3	
9519	marmap	26	7	1980	40	-70.4	22.06	14.29	53.2	34.57	6.07	46	0.78	0.05	34.57	24.7	
9520	marmap	26	7	1980	40	-70.4	22.06	14.29	53.2	34.57	10.84	25	1.39	0.25	8.54	30.5	
9521	marmap	26	7	1980	40	-70.4	22.06	14.29	53.2	34.57	18	10	2.3	0.31	6.61	29.3	
9522	marmap	26	7	1980	40	-70.4	22.06	14.29	53.2	34.57	27.41	3	3.51	0.11	7.19	11.3	
9523	marmap	26	7	1980	40	-70.4	22.06	14.29	53.2	34.57	36	1	4.61	0.18	2.41	6.2	
9524																	
9525	marmap	26	7	1980	40.4	-71	21.98	14.33	53.2	17.66	0	100	0	0.18	2.08	5.37	1055.4
9526	marmap	26	7	1980	40.4	-71	21.98	14.33	53.2	17.66	2.66	69	0.37	0.16	8.85	20.3	
9527	marmap	26	7	1980	40.4	-71	21.98	14.33	53.2	17.66	5.56	46	0.78	0.31	7.32	32.5	
9528	marmap	26	7	1980	40.4	-71	21.98	14.33	53.2	17.66	9.93	25	1.39	0.16	17.66	40.5	
9529	marmap	26	7	1980	40.4	-71	21.98	14.33	53.2	17.66	16.5	10	2.3	0.63	5.67	51.2	
9530	marmap	26	7	1980	40.4	-71	21.98	14.33	53.2	17.66	25.13	3	3.51	1.22	1.7	29.7	
9531	marmap	26	7	1980	40.4	-71	21.98	14.33	53.2	17.66	33	1	4.61	0.69	0.47	4.62	
9532																	
9533	marmap	27	7	1980	40.4	-70.1	19.86	14.3	53.1	27.35	0	100	0	0.13	5.76	10.7	1642.8
9534	marmap	27	7	1980	40.4	-70.1	19.86	14.3	53.1	27.35	2.5	69	0.37	0.28	8.54	34.2	
9535	marmap	27	7	1980	40.4	-70.1	19.86	14.3	53.1	27.35	5.23	46	0.78	0.25	12.5	44.7	
9536	marmap	27	7	1980	40.4	-70.1	19.86	14.3	53.1	27.35	9.33	25	1.39	0.17	27.35	66.5	
9537	marmap	27	7	1980	40.4	-70.1	19.86	14.3	53.1	27.35	15.5	10	2.3	1.37	6.23	122	
9538	marmap	27	7	1980	40.4	-70.1	19.86	14.3	53.1	27.35	23.6	3	3.51	0.5	2.81	20.1	
9539	marmap	27	7	1980	40.4	-70.1	19.86	14.3	53.1	27.35	31	1	4.61	0.35	1.04	5.23	
9540																	
9541	marmap	27	7	1980	40.1	-70.1	19.86	14.27	53.1	4.61	0	100	0	0.33	0.79	3.74	1050.4
9542	marmap	27	7	1980	40.1	-70.1	19.86	14.27	53.1	4.61	2.66	69	0.37	0.43	3.1	19	
9543	marmap	27	7	1980	40.1	-70.1	19.86	14.27	53.1	4.61	5.56	46	0.78	0.69	3.14	30.9	
9544	marmap	27	7	1980	40.1	-70.1	19.86	14.27	53.1	4.61	9.93	25	1.39	0.92	4.61	60.5	
9545	marmap	27	7	1980	40.1	-70.1	19.86	14.27	53.1	4.61	16.5	10	2.3	1.07	2.75	42	
9546	marmap	27	7	1980	40.1	-70.1	19.86	14.27	53.1	4.61	25.13	3	3.51	1.41	1.15	23.1	
