cruise,date,latitude,longitude,cast,niskin,depth,depth_grp
AR61B,2021-11-10 14:02:55+00:00,40.098,-70.883,11,15,40,"(39,40.5]"
AR61B,2021-11-10 14:05:13+00:00,40.098,-70.883,11,16,20,"(19.5,21]"
AR61B,2021-11-10 14:05:33+00:00,40.098,-70.883,11,17,21,"(19.5,21]"
AR61B,2021-11-10 14:07:08+00:00,40.098,-70.883,11,18,6,"(4.5,6]"
AR61B,2021-11-10 14:07:25+00:00,40.098,-70.883,11,19,7,"(4.5,6]"
AR61B,2021-11-10 14:07:47+00:00,40.098,-70.883,11,20,6,"(4.5,6]"
AR61B,2021-11-10 14:08:09+00:00,40.098,-70.883,11,21,6,"(4.5,6]"
AR61B,2021-11-10 14:08:31+00:00,40.098,-70.883,11,22,6,"(4.5,6]"
AR61B,2021-11-10 14:08:42+00:00,40.098,-70.883,11,23,6,"(4.5,6]"
AR61B,2021-11-10 14:08:51+00:00,40.098,-70.883,11,24,6,"(4.5,6]"
AR61B,2021-11-10 21:16:01+00:00,40.13633333,-70.77566667,12,1,129,"(128,129]"
AR61B,2021-11-10 21:16:21+00:00,40.13633333,-70.77566667,12,2,129,"(128,129]"
AR61B,2021-11-10 21:16:31+00:00,40.13633333,-70.77566667,12,3,128,"(128,129]"
AR61B,2021-11-10 21:21:22+00:00,40.13633333,-70.77566667,12,4,64,"(64.5,66]"
AR61B,2021-11-10 21:21:31+00:00,40.13633333,-70.77566667,12,5,65,"(64.5,66]"
AR61B,2021-11-10 21:23:56+00:00,40.13633333,-70.77566667,12,6,51,"(49.5,51]"
AR61B,2021-11-10 21:24:04+00:00,40.13633333,-70.77566667,12,7,52,"(49.5,51]"
AR61B,2021-11-10 21:26:06+00:00,40.13633333,-70.77566667,12,8,40,"(37.5,39]"
AR61B,2021-11-10 21:26:17+00:00,40.13633333,-70.77566667,12,9,39,"(37.5,39]"
AR61B,2021-11-10 21:26:31+00:00,40.13633333,-70.77566667,12,10,39,"(37.5,39]"
AR61B,2021-11-10 21:26:42+00:00,40.13633333,-70.77566667,12,11,39,"(37.5,39]"
AR61B,2021-11-10 21:29:02+00:00,40.13633333,-70.77566667,12,12,25,"(24,25.5]"
AR61B,2021-11-10 21:29:24+00:00,40.13633333,-70.77566667,12,13,25,"(24,25.5]"
AR61B,2021-11-10 21:29:44+00:00,40.13633333,-70.77566667,12,14,25,"(24,25.5]"
AR61B,2021-11-10 21:29:57+00:00,40.13633333,-70.77566667,12,15,24,"(22.5,24]"
AR61B,2021-11-10 21:30:13+00:00,40.13633333,-70.77566667,12,16,25,"(24,25.5]"
AR61B,2021-11-10 21:33:05+00:00,40.13633333,-70.77566667,12,17,12,"(10.5,12]"
AR61B,2021-11-10 21:33:25+00:00,40.13633333,-70.77566667,12,18,12,"(10.5,12]"
AR61B,2021-11-10 21:34:59+00:00,40.13633333,-70.77566667,12,19,6,"(4.5,6]"
AR61B,2021-11-10 21:35:15+00:00,40.13633333,-70.77566667,12,20,6,"(4.5,6]"
AR61B,2021-11-10 21:35:27+00:00,40.13633333,-70.77566667,12,21,6,"(4.5,6]"
AR61B,2021-11-10 21:35:39+00:00,40.13633333,-70.77566667,12,22,6,"(4.5,6]"
AR61B,2021-11-10 21:35:54+00:00,40.13633333,-70.77566667,12,23,7,"(4.5,6]"
AR61B,2021-11-10 21:36:04+00:00,40.13633333,-70.77566667,12,24,7,"(4.5,6]"
AR61B,2021-11-11 02:25:25+00:00,40.01916667,-70.88483333,14,1,3,"(1.5,3]"
AR61B,2021-11-11 04:37:01+00:00,40.16166667,-70.88533333,16,1,40,"(39,40.5]"
AR61B,2021-11-11 04:39:17+00:00,40.16166667,-70.88533333,16,2,3,"(1.5,3]"
AR61B,2021-11-11 05:35:07+00:00,40.22633333,-70.88366667,17,1,119,"(118,120]"
AR61B,2021-11-11 05:37:43+00:00,40.22633333,-70.88366667,17,2,82,"(81,82.5]"
AR61B,2021-11-11 05:40:00+00:00,40.22633333,-70.88366667,17,3,63,"(61.5,63]"
AR61B,2021-11-11 05:42:20+00:00,40.22633333,-70.88366667,17,4,43,"(42,43.5]"
AR61B,2021-11-11 05:44:16+00:00,40.22633333,-70.88366667,17,5,29,"(28.5,30]"
AR61B,2021-11-11 05:46:01+00:00,40.22633333,-70.88366667,17,6,3,"(1.5,3]"
AR61B,2021-11-11 05:46:09+00:00,40.22633333,-70.88366667,17,7,3,"(1.5,3]"
AR61B,2021-11-11 14:00:21+00:00,40.36366667,-70.883,18,1,89,"(88.5,90]"
AR61B,2021-11-11 14:00:32+00:00,40.36366667,-70.883,18,2,89,"(88.5,90]"
AR61B,2021-11-11 14:00:50+00:00,40.36366667,-70.883,18,3,90,"(88.5,90]"
AR61B,2021-11-11 14:03:53+00:00,40.36366667,-70.883,18,4,65,"(64.5,66]"
AR61B,2021-11-11 14:05:03+00:00,40.36366667,-70.883,18,5,65,"(64.5,66]"
AR61B,2021-11-11 14:07:08+00:00,40.36366667,-70.883,18,6,50,"(49.5,51]"
AR61B,2021-11-11 14:07:23+00:00,40.36366667,-70.883,18,7,50,"(49.5,51]"
AR61B,2021-11-11 14:07:34+00:00,40.36366667,-70.883,18,8,50,"(49.5,51]"
AR61B,2021-11-11 14:07:44+00:00,40.36366667,-70.883,18,9,50,"(49.5,51]"
AR61B,2021-11-11 14:09:43+00:00,40.36366667,-70.883,18,10,40,"(39,40.5]"
AR61B,2021-11-11 14:09:57+00:00,40.36366667,-70.883,18,11,40,"(39,40.5]"
AR61B,2021-11-11 14:12:15+00:00,40.36366667,-70.883,18,12,25,"(24,25.5]"
AR61B,2021-11-11 14:12:37+00:00,40.36366667,-70.883,18,13,25,"(24,25.5]"
AR61B,2021-11-11 14:12:47+00:00,40.36366667,-70.883,18,14,25,"(24,25.5]"
AR61B,2021-11-11 14:12:58+00:00,40.36366667,-70.883,18,15,25,"(24,25.5]"
AR61B,2021-11-11 14:13:08+00:00,40.36366667,-70.883,18,16,25,"(24,25.5]"
AR61B,2021-11-11 14:15:06+00:00,40.36366667,-70.883,18,17,6,"(4.5,6]"
AR61B,2021-11-11 14:15:18+00:00,40.36366667,-70.883,18,18,6,"(4.5,6]"
AR61B,2021-11-11 14:15:27+00:00,40.36366667,-70.883,18,19,6,"(4.5,6]"
AR61B,2021-11-11 14:15:36+00:00,40.36366667,-70.883,18,20,6,"(4.5,6]"
AR61B,2021-11-11 14:15:47+00:00,40.36366667,-70.883,18,21,6,"(4.5,6]"
AR61B,2021-11-12 00:37:16+00:00,40.36433333,-70.8835,19,1,3,"(1.5,3]"
AR61B,2021-11-12 02:36:03+00:00,40.364,-70.77633333,20,1,53,"(52.5,54]"
AR61B,2021-11-12 02:36:10+00:00,40.364,-70.77633333,20,2,53,"(52.5,54]"
AR61B,2021-11-12 02:38:54+00:00,40.364,-70.77633333,20,3,3,"(1.5,3]"
AR61B,2021-11-12 02:39:01+00:00,40.364,-70.77633333,20,4,3,"(1.5,3]"
AR61B,2021-11-12 14:11:37+00:00,40.20566667,-70.9615,23,1,122,"(122,123]"
AR61B,2021-11-12 15:12:25+00:00,40.20566667,-70.89333333,24,1,122,"(122,123]"
AR61B,2021-11-12 16:09:09+00:00,40.20633333,-70.8255,25,1,121,"(120,122]"
AR61B,2021-11-12 17:02:28+00:00,40.206,-70.75783333,26,1,119,"(118,120]"
AR61B,2021-11-12 17:54:29+00:00,40.205,-70.6895,27,1,117,"(116,117]"
AR61B,2021-11-12 18:50:44+00:00,40.20433333,-70.6225,28,1,117,"(116,117]"
AR61B,2021-11-12 20:35:49+00:00,40.3675,-70.77633333,29,1,89,"(88.5,90]"
AR61B,2021-11-12 20:36:12+00:00,40.3675,-70.77633333,29,2,88,"(88.5,90]"
AR61B,2021-11-12 20:39:31+00:00,40.3675,-70.77633333,29,3,65,"(64.5,66]"
AR61B,2021-11-12 20:39:43+00:00,40.3675,-70.77633333,29,4,65,"(64.5,66]"
AR61B,2021-11-12 20:42:25+00:00,40.3675,-70.77633333,29,5,29,"(28.5,30]"
AR61B,2021-11-12 20:42:43+00:00,40.3675,-70.77633333,29,6,29,"(28.5,30]"
AR61B,2021-11-12 20:44:47+00:00,40.3675,-70.77633333,29,7,6,"(4.5,6]"
AR61B,2021-11-12 20:44:58+00:00,40.3675,-70.77633333,29,8,6,"(4.5,6]"
AR61B,2021-11-14 02:05:29+00:00,40.096,-70.77316667,30,1,47,"(45,46.5]"
AR61B,2021-11-14 02:05:36+00:00,40.096,-70.77316667,30,2,46,"(45,46.5]"
AR61B,2021-11-14 02:05:44+00:00,40.096,-70.77316667,30,3,46,"(45,46.5]"
AR61B,2021-11-14 02:08:03+00:00,40.096,-70.77316667,30,4,7,"(6,7.5]"
AR61B,2021-11-14 02:08:11+00:00,40.096,-70.77316667,30,5,6,"(6,7.5]"
AR61B,2021-11-14 02:08:17+00:00,40.096,-70.77316667,30,6,8,"(6,7.5]"
AR61B,2021-11-14 05:15:03+00:00,40.09816667,-70.99166667,31,1,59,"(58.5,60]"
AR61B,2021-11-14 05:17:39+00:00,40.09816667,-70.99166667,31,2,6,"(4.5,6]"
AR61B,2021-11-14 17:38:04+00:00,40.227,-70.883,32,1,121,"(120,122]"
AR61B,2021-11-14 17:38:13+00:00,40.227,-70.883,32,2,121,"(120,122]"
AR61B,2021-11-14 17:38:24+00:00,40.227,-70.883,32,3,121,"(120,122]"
AR61B,2021-11-14 17:43:13+00:00,40.227,-70.883,32,4,96,"(94.5,96]"
AR61B,2021-11-14 17:45:24+00:00,40.227,-70.883,32,5,79,"(78,79.5]"
AR61B,2021-11-14 17:45:39+00:00,40.227,-70.883,32,6,79,"(78,79.5]"
AR61B,2021-11-14 17:48:05+00:00,40.227,-70.883,32,7,64,"(63,64.5]"
AR61B,2021-11-14 17:48:16+00:00,40.227,-70.883,32,8,64,"(63,64.5]"
AR61B,2021-11-14 17:48:27+00:00,40.227,-70.883,32,9,64,"(63,64.5]"
AR61B,2021-11-14 17:49:56+00:00,40.227,-70.883,32,10,53,"(52.5,54]"
AR61B,2021-11-14 17:52:22+00:00,40.227,-70.883,32,11,35,"(33,34.5]"
AR61B,2021-11-14 17:52:31+00:00,40.227,-70.883,32,12,34,"(33,34.5]"
AR61B,2021-11-14 17:54:21+00:00,40.227,-70.883,32,13,25,"(22.5,24]"
AR61B,2021-11-14 17:54:39+00:00,40.227,-70.883,32,14,24,"(22.5,24]"
AR61B,2021-11-14 17:54:55+00:00,40.227,-70.883,32,15,24,"(22.5,24]"
AR61B,2021-11-14 17:57:05+00:00,40.227,-70.883,32,16,7,"(6,7.5]"
AR61B,2021-11-14 17:57:22+00:00,40.227,-70.883,32,17,7,"(6,7.5]"
AR61B,2021-11-14 17:57:35+00:00,40.227,-70.883,32,18,7,"(6,7.5]"
AR61B,2021-11-14 17:57:51+00:00,40.227,-70.883,32,19,7,"(6,7.5]"
AR61B,2021-11-14 17:58:05+00:00,40.227,-70.883,32,20,7,"(6,7.5]"
AR61B,2021-11-14 20:35:44+00:00,40.2955,-70.88333333,33,1,52,"(51,52.5]"
AR61B,2021-11-14 20:35:52+00:00,40.2955,-70.88333333,33,2,52,"(51,52.5]"
AR61B,2021-11-14 20:38:39+00:00,40.2955,-70.88333333,33,3,2,"(1.5,3]"
AR61B,2021-11-14 20:38:46+00:00,40.2955,-70.88333333,33,4,2,"(1.5,3]"
AR61B,2021-11-14 21:37:34+00:00,40.3625,-70.88366667,34,1,3,"(1.5,3]"
AR61B,2021-11-14 21:37:41+00:00,40.3625,-70.88366667,34,2,3,"(1.5,3]"
AR61B,2021-11-14 23:18:43+00:00,40.513,-70.88433333,35,1,60,"(58.5,60]"
AR61B,2021-11-14 23:21:43+00:00,40.513,-70.88433333,35,2,3,"(1.5,3]"
AR61B,2021-11-14 23:22:01+00:00,40.513,-70.88433333,35,3,3,"(1.5,3]"
AR61B,2021-11-15 01:16:05+00:00,40.697,-70.8825,36,1,3,"(1.5,3]"
AR61B,2021-11-15 01:16:14+00:00,40.697,-70.8825,36,2,3,"(1.5,3]"
AR61B,2021-11-15 02:57:08+00:00,40.86383333,-70.884,37,1,3,"(1.5,3]"
AR61B,2021-11-15 02:57:15+00:00,40.86383333,-70.884,37,2,3,"(1.5,3]"
AR61B,2021-11-15 04:38:06+00:00,41.02866667,-70.88316667,38,1,30,"(28.5,30]"
AR61B,2021-11-15 04:38:14+00:00,41.02866667,-70.88316667,38,2,30,"(28.5,30]"
AR61B,2021-11-15 04:38:21+00:00,41.02866667,-70.88316667,38,3,30,"(28.5,30]"
AR61B,2021-11-15 04:40:08+00:00,41.02866667,-70.88316667,38,4,3,"(1.5,3]"
AR61B,2021-11-15 04:40:15+00:00,41.02866667,-70.88316667,38,5,3,"(1.5,3]"
AR61B,2021-11-15 06:00:12+00:00,41.19733333,-70.88366667,39,1,3,"(1.5,3]"
AR61B,2021-11-15 06:00:20+00:00,41.19733333,-70.88366667,39,2,2,"(1.5,3]"
AT46,2022-02-16 18:29:47+00:00,41.19686,-70.883,1,1,17,"(16.5,18]"
AT46,2022-02-16 18:29:56+00:00,41.19686,-70.883,1,2,17,"(16.5,18]"
AT46,2022-02-16 18:30:04+00:00,41.19684,-70.883,1,3,17,"(16.5,18]"
AT46,2022-02-16 18:30:12+00:00,41.19684,-70.883,1,4,17,"(16.5,18]"
AT46,2022-02-16 18:30:21+00:00,41.19684,-70.883,1,5,17,"(16.5,18]"
AT46,2022-02-16 18:33:03+00:00,41.1967,-70.88286,1,6,9,"(7.5,9]"
AT46,2022-02-16 18:33:11+00:00,41.19668,-70.88286,1,7,9,"(7.5,9]"
AT46,2022-02-16 18:33:19+00:00,41.19668,-70.88284,1,8,9,"(7.5,9]"
AT46,2022-02-16 18:33:28+00:00,41.19666,-70.88284,1,9,9,"(7.5,9]"
AT46,2022-02-16 18:33:39+00:00,41.19666,-70.88282,1,10,9,"(7.5,9]"
AT46,2022-02-16 18:33:48+00:00,41.19664,-70.88282,1,11,9,"(7.5,9]"
AT46,2022-02-16 18:35:29+00:00,41.19656,-70.88282,1,12,1,"(0,1.5]"
AT46,2022-02-16 18:35:38+00:00,41.19656,-70.88282,1,13,2,"(0,1.5]"
AT46,2022-02-16 18:35:46+00:00,41.19656,-70.88282,1,14,1,"(0,1.5]"
AT46,2022-02-16 18:35:53+00:00,41.19656,-70.88282,1,15,1,"(0,1.5]"
AT46,2022-02-16 18:36:08+00:00,41.19656,-70.88284,1,16,1,"(0,1.5]"
AT46,2022-02-16 18:36:21+00:00,41.19656,-70.88284,1,17,2,"(0,1.5]"
AT46,2022-02-16 18:36:33+00:00,41.19656,-70.88286,1,18,1,"(0,1.5]"
AT46,2022-02-16 18:36:42+00:00,41.19656,-70.88286,1,19,1,"(0,1.5]"
AT46,2022-02-16 18:36:50+00:00,41.19656,-70.88286,1,20,2,"(0,1.5]"
AT46,2022-02-16 18:36:58+00:00,41.19656,-70.88286,1,21,2,"(0,1.5]"
AT46,2022-02-16 18:37:04+00:00,41.19656,-70.88288,1,22,1,"(0,1.5]"
AT46,2022-02-16 18:37:11+00:00,41.19656,-70.88288,1,23,1,"(0,1.5]"
AT46,2022-02-16 18:37:18+00:00,41.19656,-70.88288,1,24,2,"(0,1.5]"
AT46,2022-02-17 02:32:03+00:00,40.69683,-70.88188,2,1,59,"(58.5,60]"
AT46,2022-02-17 02:32:13+00:00,40.69686,-70.88188,2,2,59,"(58.5,60]"
AT46,2022-02-17 02:35:11+00:00,40.69698,-70.88178,2,3,51,"(49.5,51]"
AT46,2022-02-17 02:35:22+00:00,40.69698,-70.88176,2,4,52,"(49.5,51]"
AT46,2022-02-17 02:35:32+00:00,40.69696,-70.88174,2,5,52,"(49.5,51]"
AT46,2022-02-17 02:35:43+00:00,40.69694,-70.88174,2,6,51,"(49.5,51]"
AT46,2022-02-17 02:38:03+00:00,40.69682,-70.8817,2,7,38,"(37.5,39]"
AT46,2022-02-17 02:38:14+00:00,40.69682,-70.8817,2,8,38,"(37.5,39]"
AT46,2022-02-17 02:38:23+00:00,40.69682,-70.88169,2,9,38,"(37.5,39]"
AT46,2022-02-17 02:38:34+00:00,40.69684,-70.8817,2,10,38,"(37.5,39]"
AT46,2022-02-17 02:38:43+00:00,40.69682,-70.88168,2,11,38,"(37.5,39]"
AT46,2022-02-17 02:38:54+00:00,40.69684,-70.88168,2,12,38,"(37.5,39]"
AT46,2022-02-17 02:41:48+00:00,40.69726,-70.8815,2,13,17,"(16.5,18]"
AT46,2022-02-17 02:42:22+00:00,40.6973,-70.88146,2,14,17,"(16.5,18]"
AT46,2022-02-17 02:42:38+00:00,40.69733,-70.88144,2,15,17,"(16.5,18]"
AT46,2022-02-17 02:42:49+00:00,40.69734,-70.88144,2,16,17,"(16.5,18]"
AT46,2022-02-17 02:43:01+00:00,40.69735,-70.88144,2,17,17,"(16.5,18]"
AT46,2022-02-17 02:45:20+00:00,40.69738,-70.88134,2,18,2,"(1.5,3]"
AT46,2022-02-17 02:45:33+00:00,40.69738,-70.88132,2,19,2,"(1.5,3]"
AT46,2022-02-17 02:45:46+00:00,40.69736,-70.88132,2,20,2,"(1.5,3]"
AT46,2022-02-17 02:46:05+00:00,40.69736,-70.8813,2,21,2,"(1.5,3]"
AT46,2022-02-17 02:46:25+00:00,40.69736,-70.8813,2,22,2,"(1.5,3]"
AT46,2022-02-17 02:46:39+00:00,40.69736,-70.88129,2,23,2,"(1.5,3]"
AT46,2022-02-17 02:46:57+00:00,40.69738,-70.88128,2,24,2,"(1.5,3]"
AT46,2022-02-17 05:23:59+00:00,40.51412,-70.882,3,1,70,"(69,70.5]"
AT46,2022-02-17 05:24:08+00:00,40.51412,-70.882,3,2,70,"(69,70.5]"
AT46,2022-02-17 05:27:30+00:00,40.51406,-70.88182,3,3,55,"(54,55.5]"
AT46,2022-02-17 05:27:48+00:00,40.51406,-70.8818,3,4,55,"(54,55.5]"
AT46,2022-02-17 05:31:27+00:00,40.51411,-70.88162,3,5,44,"(43.5,45]"
AT46,2022-02-17 05:31:37+00:00,40.51412,-70.8816,3,6,44,"(43.5,45]"
AT46,2022-02-17 05:31:47+00:00,40.51411,-70.88158,3,7,44,"(43.5,45]"
AT46,2022-02-17 05:31:58+00:00,40.5141,-70.88156,3,8,44,"(43.5,45]"
AT46,2022-02-17 05:35:10+00:00,40.5141,-70.88124,3,9,27,"(27,28.5]"
AT46,2022-02-17 05:35:30+00:00,40.5141,-70.88121,3,10,28,"(27,28.5]"
AT46,2022-02-17 05:35:43+00:00,40.5141,-70.88118,3,11,28,"(27,28.5]"
AT46,2022-02-17 05:40:22+00:00,40.51412,-70.88072,3,12,3,"(1.5,3]"
AT46,2022-02-17 05:40:37+00:00,40.5141,-70.8807,3,13,3,"(1.5,3]"
AT46,2022-02-17 05:40:49+00:00,40.5141,-70.88068,3,14,3,"(1.5,3]"
AT46,2022-02-17 05:41:06+00:00,40.51409,-70.88064,3,15,2,"(1.5,3]"
AT46,2022-02-17 10:25:35+00:00,40.36654,-70.77656,4,1,31,"(30,31.5]"
AT46,2022-02-17 10:25:43+00:00,40.36653,-70.77654,4,2,31,"(30,31.5]"
AT46,2022-02-17 10:33:46+00:00,40.3665,-70.77604,4,3,3,"(1.5,3]"
AT46,2022-02-17 10:33:57+00:00,40.36652,-70.77602,4,4,3,"(1.5,3]"
AT46,2022-02-17 12:01:19+00:00,40.36382,-70.9916,5,1,85,"(85.5,87]"
AT46,2022-02-17 13:09:51+00:00,40.36399,-70.88144,6,1,87,"(85.5,87]"
AT46,2022-02-17 13:09:59+00:00,40.364,-70.88144,6,2,87,"(85.5,87]"
AT46,2022-02-17 13:12:25+00:00,40.3641,-70.88146,6,3,79,"(78,79.5]"
AT46,2022-02-17 13:12:33+00:00,40.3641,-70.88146,6,4,79,"(78,79.5]"
AT46,2022-02-17 13:14:47+00:00,40.3641,-70.88138,6,5,71,"(70.5,72]"
AT46,2022-02-17 13:14:55+00:00,40.3641,-70.88138,6,6,71,"(70.5,72]"
AT46,2022-02-17 13:18:00+00:00,40.36404,-70.88128,6,7,49,"(48,49.5]"
AT46,2022-02-17 13:18:12+00:00,40.36402,-70.88128,6,8,49,"(48,49.5]"
AT46,2022-02-17 13:18:21+00:00,40.364,-70.88128,6,9,49,"(48,49.5]"
AT46,2022-02-17 13:18:28+00:00,40.364,-70.88128,6,10,49,"(48,49.5]"
AT46,2022-02-17 13:20:37+00:00,40.36378,-70.88126,6,11,34,"(33,34.5]"
AT46,2022-02-17 13:20:48+00:00,40.36376,-70.88126,6,12,34,"(33,34.5]"
AT46,2022-02-17 13:23:09+00:00,40.36354,-70.88122,6,13,21,"(21,22.5]"
AT46,2022-02-17 13:23:16+00:00,40.36352,-70.88122,6,14,21,"(21,22.5]"
AT46,2022-02-17 13:23:24+00:00,40.3635,-70.88122,6,15,22,"(21,22.5]"
AT46,2022-02-17 13:23:32+00:00,40.3635,-70.88122,6,16,22,"(21,22.5]"
AT46,2022-02-17 13:26:47+00:00,40.36336,-70.88123,6,17,2,"(1.5,3]"
AT46,2022-02-17 13:26:54+00:00,40.36336,-70.88124,6,18,2,"(1.5,3]"
AT46,2022-02-17 13:27:01+00:00,40.36336,-70.88124,6,19,2,"(1.5,3]"
AT46,2022-02-17 13:27:08+00:00,40.36336,-70.88126,6,20,3,"(1.5,3]"
AT46,2022-02-17 13:27:15+00:00,40.36336,-70.88126,6,21,3,"(1.5,3]"
AT46,2022-02-17 13:27:22+00:00,40.36336,-70.88126,6,22,2,"(1.5,3]"
AT46,2022-02-17 13:27:29+00:00,40.36336,-70.88126,6,23,2,"(1.5,3]"
AT46,2022-02-17 13:27:36+00:00,40.36336,-70.88126,6,24,2,"(1.5,3]"
AT46,2022-02-17 21:36:47+00:00,39.7727,-70.8816,7,1,496,"(495,496]"
AT46,2022-02-17 21:49:41+00:00,39.77264,-70.88098,7,2,224,"(224,225]"
AT46,2022-02-17 21:54:46+00:00,39.77264,-70.8808,7,3,155,"(154,156]"
AT46,2022-02-17 21:59:44+00:00,39.77264,-70.88076,7,4,99,"(97.5,99]"
AT46,2022-02-17 22:04:22+00:00,39.77262,-70.88068,7,5,66,"(64.5,66]"
AT46,2022-02-17 22:04:35+00:00,39.77261,-70.88068,7,6,66,"(64.5,66]"
AT46,2022-02-17 22:04:52+00:00,39.7726,-70.88068,7,7,66,"(64.5,66]"
AT46,2022-02-17 22:09:21+00:00,39.77262,-70.8806,7,8,45,"(43.5,45]"
AT46,2022-02-17 22:09:52+00:00,39.7726,-70.88056,7,9,45,"(43.5,45]"
AT46,2022-02-17 22:10:15+00:00,39.77262,-70.88056,7,10,45,"(43.5,45]"
AT46,2022-02-17 22:10:31+00:00,39.77264,-70.88054,7,11,45,"(43.5,45]"
AT46,2022-02-17 22:10:45+00:00,39.77266,-70.88054,7,12,45,"(43.5,45]"
AT46,2022-02-17 22:14:30+00:00,39.77262,-70.88028,7,13,20,"(19.5,21]"
AT46,2022-02-17 22:14:40+00:00,39.77264,-70.88028,7,14,20,"(19.5,21]"
AT46,2022-02-17 22:14:53+00:00,39.77264,-70.88028,7,15,21,"(19.5,21]"
AT46,2022-02-17 22:15:10+00:00,39.77264,-70.88028,7,16,20,"(19.5,21]"
AT46,2022-02-17 22:15:21+00:00,39.77264,-70.88027,7,17,20,"(19.5,21]"
AT46,2022-02-17 22:18:35+00:00,39.77264,-70.88024,7,18,3,"(1.5,3]"
AT46,2022-02-17 22:18:47+00:00,39.77265,-70.88024,7,19,3,"(1.5,3]"
AT46,2022-02-17 22:18:57+00:00,39.77266,-70.88024,7,20,3,"(1.5,3]"
AT46,2022-02-17 22:19:07+00:00,39.77264,-70.88024,7,21,3,"(1.5,3]"
AT46,2022-02-17 22:19:17+00:00,39.77264,-70.88024,7,22,3,"(1.5,3]"
AT46,2022-02-17 22:19:28+00:00,39.77263,-70.88022,7,23,3,"(1.5,3]"
AT46,2022-02-17 22:19:40+00:00,39.77262,-70.88022,7,24,3,"(1.5,3]"
AT46,2022-02-18 04:27:21+00:00,40.09078,-70.86982,8,1,141,"(140,141]"
AT46,2022-02-18 04:27:30+00:00,40.09078,-70.86979,8,2,141,"(140,141]"
AT46,2022-02-18 04:31:45+00:00,40.09072,-70.86914,8,3,99,"(97.5,99]"
AT46,2022-02-18 04:31:59+00:00,40.09072,-70.86911,8,4,99,"(97.5,99]"
AT46,2022-02-18 04:35:11+00:00,40.09068,-70.86859,8,5,80,"(79.5,81]"
AT46,2022-02-18 04:35:24+00:00,40.09068,-70.86856,8,6,80,"(79.5,81]"
AT46,2022-02-18 04:35:36+00:00,40.09068,-70.86853,8,7,80,"(79.5,81]"
AT46,2022-02-18 04:35:46+00:00,40.09069,-70.8685,8,8,79,"(79.5,81]"
AT46,2022-02-18 04:38:34+00:00,40.09064,-70.86806,8,9,60,"(58.5,60]"
AT46,2022-02-18 04:38:45+00:00,40.09066,-70.86802,8,10,59,"(58.5,60]"
AT46,2022-02-18 04:41:17+00:00,40.09062,-70.86756,8,11,45,"(43.5,45]"
AT46,2022-02-18 04:41:33+00:00,40.0906,-70.86752,8,12,45,"(43.5,45]"
AT46,2022-02-18 04:44:34+00:00,40.09058,-70.86694,8,13,28,"(27,28.5]"
AT46,2022-02-18 04:44:44+00:00,40.09058,-70.8669,8,14,28,"(27,28.5]"
AT46,2022-02-18 04:44:55+00:00,40.09058,-70.86688,8,15,28,"(27,28.5]"
AT46,2022-02-18 04:45:10+00:00,40.09057,-70.86682,8,16,28,"(27,28.5]"
AT46,2022-02-18 04:47:36+00:00,40.09052,-70.8664,8,17,16,"(15,16.5]"
AT46,2022-02-18 04:47:46+00:00,40.09053,-70.86636,8,18,16,"(15,16.5]"
AT46,2022-02-18 04:47:56+00:00,40.09052,-70.86633,8,19,16,"(15,16.5]"
AT46,2022-02-18 04:48:08+00:00,40.09053,-70.8663,8,20,16,"(15,16.5]"
AT46,2022-02-18 04:50:52+00:00,40.09048,-70.86578,8,21,1,"(0,1.5]"
AT46,2022-02-18 04:51:00+00:00,40.09048,-70.86575,8,22,1,"(0,1.5]"
AT46,2022-02-18 04:51:10+00:00,40.09049,-70.86572,8,23,2,"(0,1.5]"
AT46,2022-02-18 04:51:21+00:00,40.09048,-70.8657,8,24,3,"(0,1.5]"
AT46,2022-02-18 07:48:30+00:00,39.95168,-70.8793,9,1,406,"(405,406]"
AT46,2022-02-18 07:48:39+00:00,39.95168,-70.87928,9,2,406,"(405,406]"
AT46,2022-02-18 07:54:54+00:00,39.95164,-70.87874,9,3,249,"(248,249]"
AT46,2022-02-18 08:01:01+00:00,39.95156,-70.87802,9,4,151,"(150,152]"
AT46,2022-02-18 08:01:09+00:00,39.95156,-70.87801,9,5,150,"(150,152]"
AT46,2022-02-18 08:05:42+00:00,39.95148,-70.87747,9,6,71,"(70.5,72]"
AT46,2022-02-18 08:05:51+00:00,39.95152,-70.87744,9,7,71,"(70.5,72]"
AT46,2022-02-18 08:09:18+00:00,39.95148,-70.87704,9,8,49,"(48,49.5]"
AT46,2022-02-18 08:09:26+00:00,39.95148,-70.87702,9,9,49,"(48,49.5]"
AT46,2022-02-18 08:09:39+00:00,39.95148,-70.87698,9,10,50,"(48,49.5]"
AT46,2022-02-18 08:12:29+00:00,39.95138,-70.87664,9,11,37,"(36,37.5]"
AT46,2022-02-18 08:12:37+00:00,39.9514,-70.87662,9,12,37,"(36,37.5]"
AT46,2022-02-18 08:12:48+00:00,39.95141,-70.8766,9,13,37,"(36,37.5]"
AT46,2022-02-18 08:13:03+00:00,39.95144,-70.87654,9,14,37,"(36,37.5]"
AT46,2022-02-18 08:15:52+00:00,39.95139,-70.8761,9,15,25,"(24,25.5]"
AT46,2022-02-18 08:16:01+00:00,39.9514,-70.87608,9,16,25,"(24,25.5]"
